 n6_x550jx        Tebo-ICT,  license #xxxx ,                 User

 Test Fixture Nails     1573/1573  Selected Drills           26-January-2015 11:22
                        1573 Nails,  2540 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$562      2.4687    6.5973   1  C3   (B)  #1100 M_B_CAS#         T PIN TB_TP196.1
$563      2.4697    6.7043   1  C3   (B)  #1133 M_B_DQ33         T PIN TB_TP810.1
$564      2.4937    6.8483   3  C3   (B)  #1142 M_B_DQ40         T PIN TB_TP819.1
$565      2.4807    6.9053   3  C3   (B)  #1149 M_B_DQ43         T PIN TB_TP357.1
$566      2.5717    6.9243   1  C3   (B)  #1151 M_B_DQ48         T PIN TB_TP49.1
$567      2.5207    7.0803   2  C3   (B)  #708  M_A_DQ59         T PIN TB_TP1325.1
$568      2.6337    6.9993   1  C3   (B)  #371  +VCCIOA_OUT      T PIN TB_TP883.1
$569      2.7167    6.9933   3  C3   (B)  #372  EDP_RCOMP        T PIN TB_TP803.1
$570      2.6967    7.0403   3  C3   (B)  #370  PEG_COMP         T PIN TB_TP1000.1
$571      2.7447    7.0803   3  C3   (B)  #1636 DMI_RXN1         T PIN TB_TP1324.1
$572      2.7767    7.0253   2  C3   (B)  #1445 CLK_DREF         T PIN TB_TP858.1
$573      2.8087    7.0793   3  C3   (B)  #1633 DMI_TXP2         T PIN TB_TP408.1
$574      2.8667    7.0423   1  C3   (B)  #1449 CLK_CPU_BCLK#_L  T PIN TB_TP1054.1
$575      2.9307    7.1043   2  C3   (B)  #448  CLK_DP_SSC_P_L   T PIN TB_TP758.1
$576      2.9447    7.0283   2  C3   (B)  #449  CLK_DP_SSC_N_L   T PIN TB_TP922.1
$577      3.1457    7.0743   2  C3   (B)  #265  PCIENB_RXN0      T PIN TB_TP568.1
$578      3.1557    6.9923   1  C3   (B)  #271  PCIENB_RXP1      T PIN TB_TP170.1
$579      3.2327    6.8523   2  C3   (B)  #1566 EDP_DISP_UTIL    T PIN T0305.1
$580      3.2597    6.7873   2  C3   (B)  #1626 FDI_INT          T PIN TB_TP1105.1
$581      3.2677    6.6573   3  C3   (B)  #1352 CPU_TESTLOW0     T PIN TB_TP1306.1
$582      3.2577    6.5973   2  C3   (B)  #1351 CPU_TESTLOW1     T PIN TB_TP1300.1
$583      3.1147    5.9243   2  C3   (B)  #1567 XDP_BPM2         T PIN T0310.1
$584      3.0437    5.9253   2  C3   (B)  #1569 XDP_BPM4         T PIN T0312.1
$585      2.9027    5.9523   2  C3   (B)  #1578 TP_IST_TRIGGER   T PIN T0604.1
$586      2.8277    5.9623   2  C3   (B)  #1575 TP_CPU_RSVD_AT35 T PIN T0601.1
$587      2.5087    5.8833   2  C3   (B)  #1170 M_B_DQ8          T PIN TB_TP313.1
$588      2.5677    5.8643   3  C3   (B)  #1577 TP_CPU_RSVD_AR32 T PIN T0603.1
$589      2.5987    5.8063   3  C3   (B)  #779  M_A_DQ13         T PIN TB_TP75.1
$590      2.5347    5.7223   4  C3   (B)  #780  M_A_DQ15         T PIN TB_TP122.1
$591      2.4827    5.6903   1  C3   (B)  #1169 M_B_DQ9          T PIN TB_TP269.1
$592      2.5737    5.6783   1  C3   (B)  #1119 M_B_DQ6          T PIN TB_TP45.1
$593      2.5987    5.7523   3  C3   (B)  #784  M_A_DQ12         T PIN TB_TP93.1
$594      2.6627    5.7793   3  C3   (B)  #742  M_A_DQ6          T PIN TB_TP1462.1
$595      2.7267    5.7793   2  C3   (B)  #739  M_A_DQ1          T PIN TB_TP387.1
$596      2.7397    5.7153   4  C3   (B)  #741  M_A_DQ0          T PIN TB_TP845.1
$597      2.7037    5.6783   2  C3   (B)  #1130 M_B_DQ7          T PIN TB_TP1431.1
$598      2.8727    5.2913   3  C3   (B)  #1572 XDP_BPM7         T PIN T0315.1
$599      2.9417    5.2883   2  C3   (B)  #1562 N23382091        T PIN T0336.1
$600      3.0127    5.2853   2  C3   (B)  #1563 N23382093        T PIN T0337.1
$601      2.9367    5.6833   1  C3   (B)  #1340 CFG4             T PIN TB_TP1228.1
$602      2.9567    5.7743   1  C3   (B)  #1342 CFG6             T PIN TB_TP1237.1
$603      3.0267    5.7533   3  C3   (B)  #1574 XDP_OBS1         T PIN T0349.1
$604      3.1067    5.8333   1  C3   (B)  #1568 XDP_BPM3         T PIN T0311.1
$605      3.1917    5.8603   1  C3   (B)  #1564 H_CATERR#        T PIN T0303.1
$606      3.5567    5.8253   3  C3   (B)  #1375 VCC_SENSE        T PIN TB_TP1412.1
$607      3.5617    5.7643   2  C3   (B)  #1372 VSS_SENSE        T PIN TB_TP1294.1
$608      3.7267    5.4823   1  C3   (B)  #1390 N30261672        T PIN TB_TP1102.1
$609      3.8177    5.4063   2  C3   (B)  #1064 SMB_DAT_S        T PIN TB_TP864.1
$610      3.8827    5.4433   2  C3   (B)  #1065 SMB_CLK_S        T PIN TB_TP846.1
$611      4.2507    5.5943   1  C3   (B)  #911  N30261636        T PIN TB_TP1096.1
$612      3.9337    6.0083   2  C3   (B)  #1373 VSSSENSE         T PIN TB_TP116.1
$613      3.9447    6.0793   2  C3   (B)  #1374 VCCSENSE         T PIN TB_TP168.1
$614      3.9157    6.3323   1  C3   (B)  #1320 P_VCCIN_DH2_30   T PIN TB_TP969.1
$615      3.8757    6.4603   1  C3   (B)  #20   P_VCCIN_LX2_30   T PIN TB_TP877.1
$616      3.7337    6.5163   1  C3   (B)  #431  P_VCCIN_DH2_R_30 T PIN TB_TP1076.1
$617      3.6647    6.7053   1  C3   (B)  #602  +VCCIN           T PIN TB_TP102.1
$618      4.7047    6.7863   1  D3   (B)  #42   P_VCCIN_VIN_S    T PIN TB_TP1001.1
$619      2.3927    5.1463   1  B4   (B)  #1108 M_B_DQ0          T PIN TB_TP830.1
$620      2.3087    5.1603   1  B4   (B)  #1107 M_B_DQ4          T PIN TB_TP1217.1
$621      1.5297    4.6893   1  B4   (B)  #518  WLAN_WAKE#_EC    T PIN TB_TP899.1
$622      1.7527    4.3123   1  B4   (B)  #1222 WLAN_PIN51       T PIN TB_TP661.1
$623      1.5567    4.1923   1  B4   (B)  #936  BT_ON/OFF#       T PIN TB_TP589.1
$624      1.5447    4.0633   1  B4   (B)  #1257 USB_PN8          T PIN TB_TP839.1
$625      1.6377    3.9523   1  B4   (B)  #935  +1_5VS_WLAN      T PIN TB_TP330.1
$626      1.7927    3.9273   1  B4   (B)  #897  PCIE_TXN3_WLAN   T PIN TB_TP56.1
$627      1.6427    3.8263   2  B4   (B)  #1218 PCIE_RXP3_WLAN   T PIN TB_TP915.1
$628      1.6947    3.7603   1  B4   (B)  #1216 WLAN_PIN19       T PIN TB_TP687.1
$629      1.7227    3.5073   1  B4   (B)  #1214 CLK_PCIE_WLAN#   T PIN TB_TP1375.1
$630      1.7007    3.4143   1  B4   (B)  #1221 WLAN_PIN5        T PIN TB_TP712.1
$631      1.4277    3.5403   1  B4   (B)  #1215 CLK_PCIE_WLAN    T PIN TB_TP956.1
$632      1.3127    3.5923   1  B4   (B)  #1045 WLAN_ON#         T PIN TB_TP620.1
$633      1.3877    3.6273   2  B4   (B)  #1217 PCIE_RXN3_WLAN   T PIN TB_TP1315.1
$634      1.4187    3.6943   2  B4   (B)  #899  PCIE_TXP3_WLAN   T PIN TB_TP1083.1
$635      1.3477    3.7853   1  B4   (B)  #1527 CRT_CLK_PCH      T PIN TB_TP696.1
$636      1.2287    3.9043   1  B4   (B)  #1528 DDPC_SDA_PCH     T PIN TB_TP652.1
$637      1.2577    3.8053   1  B4   (B)  #1529 DDPC_SCL_PCH     T PIN TB_TP766.1
$638      1.0477    3.4423   1  B4   (B)  #892  VDD10            T PIN TB_TP1179.1
$639      0.9407    3.5823   1  B4   (B)  #1234 LX               T PIN TB_TP1241.1
$640      0.8577    3.6323   2  B4   (B)  #1615 N18395513        T PIN T3312.1
$641      0.7827    3.6373   2  B4   (B)  #1616 SPICLK           T PIN T3313.1
$642      0.7017    3.7043   1  B4   (B)  #1393 ENSWREG          T PIN TB_TP1118.1
$643      0.6117    3.5853   1  B4   (B)  #382  SDA/SPIDI        T PIN TB_TP1234.1
$644      0.5017    3.7103   1  B4   (B)  #154  ISOLATE          T PIN TB_TP1188.1
$645      0.6167    4.0823   1  B4   (B)  #605  +5V              T PIN TB_TP1132.1
$646      0.5887    4.1873   1  B4   (B)  #338  P_5VSLS_RC_10    T PIN TB_TP1264.1
$647      0.6537    4.3243   1  B4   (B)  #39   +5VS_PWR         T PIN TB_TP229.1
$648      0.8277    4.4673   1  B4   (B)  #1292 P_5VSUS_DH_30    T PIN TB_TP1507.1
$649      0.9187    4.5463   1  B4   (B)  #113  +VCC_RTC         T PIN TB_TP1453.1
$650      0.6777    4.6973   1  B4   (B)  #1290 P_3VADSW_DH_30   T PIN TB_TP1342.1
$651      0.4157    5.1483   1  A4   (B)  #858  H_CPUPWRGD       T PIN TB_TP268.1
$652      0.3397    5.1263   2  A4   (B)  #1044 BT_ON            T PIN TB_TP1457.1
$653      0.2717    5.1063   2  A4   (B)  #493  DSW_WAKE#        T PIN TB_TP1269.1
$654     -0.0493    5.1903   1  A4   (B)  #1233 +3VA_DSW         T PIN PT8119.1
$655     -0.0853    5.0673   1  A4   (B)  #323  P_3VADSW_VSENS_10 T PIN TB_TP1466.1
$656     -0.0833    4.8123   1  A4   (B)  #1009 P_3VADSW_BST_30  T PIN TB_TP1485.1
$657      0.0697    4.7753   1  A4   (B)  #582  P_5V3V_VIN_20    T PIN TB_TP1450.1
$658      0.1407    4.8113   2  A4   (B)  #1316 P_5V3V_ENLDO_10  T PIN TB_TP1516.1
$659      0.1677    4.9053   1  A4   (B)  #43   P_5V3V_VIN_S     T PIN TB_TP1435.1
$660      0.2227    4.6873   1  A4   (B)  #1431 +5VA             T PIN PT8108.1
$661      0.2207    4.5823   1  A4   (B)  #368  +3VA             T PIN PT8114.1
$662      0.4547    4.0783   2  A4   (B)  #337  P_5VLS_RC_10     T PIN TB_TP1243.1
$663      0.3887    4.0423   2  A4   (B)  #1314 +12V             T PIN TB_TP1161.1
$664      0.2027    4.0193   1  A4   (B)  #433  VRM_PWRGD        T PIN TB_TP718.1
$665      0.1157    3.9953   1  A4   (B)  #615  OUTY#            T PIN TB_TP710.1
$666      0.1337    4.0823   1  A4   (B)  #529  FAN0_TACH        T PIN TB_TP322.1
$667      0.0737    4.1463   1  A4   (B)  #986  FAN_PWM          T PIN TB_TP880.1
$668     -0.0443    4.2453   1  A4   (B)  #1312 +12VSUS          T PIN PT8115.1
$669      0.0517    4.2913   1  A4   (B)  #849  +12VSUSO         T PIN TB_TP1512.1
$670     -0.0003    4.4253   1  A4   (B)  #1012 P_5V3V_CP2_20    T PIN TB_TP1391.1
$671     -0.1093    4.4393   1  A4   (B)  #1010 P_5V3V_CP1_20    T PIN TB_TP1438.1
$672      0.0697    4.5833   1  A4   (B)  #1003 +3VAO            T PIN PT8116.1
$673      0.0757    4.6823   1  A4   (B)  #1004 +5VAO            T PIN PT8123.1
$674     -0.0633    4.6143   2  A4   (B)  #1008 P_5VSUS_BST_30   T PIN TB_TP1405.1
$675     -0.1263    4.5823   2  A4   (B)  #320  P_5VSUS_FB_10    T PIN TB_TP1452.1
$676     -0.1283    4.6503   3  A4   (B)  #1421 P_5VSUS_EN_OC_10 T PIN TB_TP1496.1
$677     -0.1323    4.7103   2  A4   (B)  #1423 P_5V3V_TON_10    T PIN TB_TP1490.1
$678     -0.2153    4.7843   1  A4   (B)  #1422 P_3VADSW_EN_OC_10 T PIN TB_TP1478.1
$679     -0.4003    4.8453   1  A4   (B)  #507  EXT_SMI#         T PIN TB_TP1470.1
$680     -0.5833    4.8793   1  A4   (B)  #606  +5V_DISCHRG      T PIN TB_TP1302.1
$681     -0.4093    4.6753   2  A4   (B)  #324  P_3VADSW_FB_10   T PIN TB_TP1521.1
$682     -0.4313    4.6073   2  A4   (B)  #1419 5VSUS_ON         T PIN TB_TP905.1
$683     -0.3103    4.6733   3  A4   (B)  #1296 N23403387        T PIN TB_TP1502.1
$684     -0.2503    4.7013   2  A4   (B)  #1293 N23403308        T PIN TB_TP1424.1
$685     -0.2233    4.6393   3  A4   (B)  #1295 N23401246        T PIN TB_TP1456.1
$686     -0.3213    4.5683   1  A4   (B)  #1294 N23403505        T PIN TB_TP1368.1
$687     -0.4183    4.4043   2  A4   (B)  #147  EC_GPE0          T PIN TB_TP714.1
$688     -0.4783    4.4073   3  A4   (B)  #520  RFON_SW#         T PIN T3027.1
$689     -0.4743    4.2963   2  A4   (B)  #1608 EC_GPD0          T PIN T3030.1
$690     -0.4003    4.2923   2  A4   (B)  #1480 EC_GPD1          T PIN TB_TP973.1
$691     -0.3263    4.2933   2  A4   (B)  #1613 EC_GPA3          T PIN T3099.1
$692     -0.2763    4.3443   3  A4   (B)  #1607 EC_GPA4          T PIN T3029.1
$693     -0.2283    4.2953   1  A4   (B)  #1610 EC_GPA6          T PIN T3094.1
$694     -0.2153    4.2033   1  A4   (B)  #1481 EC_GPD5          T PIN TB_TP820.1
$695     -0.1483    4.1693   3  A4   (B)  #1609 N17405004        T PIN T3077.1
$696     -0.1523    4.0123   2  A4   (B)  #1033 KSO6             T PIN TB_TP733.1
$697     -0.0853    3.9903   2  A4   (B)  #1026 KSO0             T PIN TB_TP653.1
$698     -0.1513    3.9303   1  A4   (B)  #1606 EC_GPD7          T PIN T3028.1
$699     -0.0333    3.8873   1  A4   (B)  #1021 KSO1             T PIN TB_TP721.1
$700     -0.0253    3.7173   1  A4   (B)  #1042 KSO12            T PIN TB_TP286.1
$701      0.1607    3.8313   1  A4   (B)  #1520 OUTY             T PIN TB_TP685.1
$702      0.4497    3.5863   3  A4   (B)  #1503 N16967125        T PIN TB_TP1298.1
$703      0.3997    3.5933   3  A4   (B)  #1504 CLKREQ_LAN#      T PIN TB_TP1111.1
$704      0.3197    3.5583   1  A4   (B)  #893  VDD33/18         T PIN TB_TP1086.1
$705      0.3197    3.3773   3  A4   (B)  #903  PCIE_TXP4_GLAN   T PIN TB_TP1531.1
$706      0.2727    3.3963   3  A4   (B)  #901  PCIE_TXN4_GLAN   T PIN TB_TP1247.1
$707      0.1457    3.4033   3  A4   (B)  #964  PCIE_RXN4_GLAN   T PIN TB_TP1092.1
$708     -0.1063    3.3803   1  A4   (B)  #891  +3V_CARD         T PIN TB_TP1281.1
$709     -0.1853    3.4713   1  A4   (B)  #1062 5VSUS_PWRGD      T PIN TB_TP347.1
$710     -0.2203    3.5853   1  A4   (B)  #1049 +3VSUS_PWRGD     T PIN TB_TP295.1
$711     -0.3083    3.5443   1  A4   (B)  #1476 EC_GPI0          T PIN TB_TP315.1
$712     -0.3933    3.5413   2  A4   (B)  #1362 A/D_MAX_POWER    T PIN TB_TP723.1
$713     -0.4713    3.5483   1  A4   (B)  #908  EC_AGND          T PIN TB_TP749.1
$714     -0.5383    3.5063   2  A4   (B)  #1605 EC_GPJ0          T PIN T3024.1
$715     -0.5883    3.5403   3  A4   (B)  #1477 EC_GPJ4          T PIN TB_TP771.1
$716     -0.6473    3.5433   3  A4   (B)  #1501 +5VSUS_PWRON_EC  T PIN TB_TP697.1
$717     -0.7163    3.5443   1  A4   (B)  #1500 EC_GPF1          T PIN TB_TP754.1
$718     -0.8573    3.6283   2  A4   (B)  #478  DPWROK_EC        T PIN TB_TP437.1
$719     -0.9083    3.6943   2  A4   (B)  #1387 SCE#_EC          T PIN TB_TP543.1
$720     -0.9013    3.7683   2  A4   (B)  #1612 N17308248        T PIN T3098.1
$721     -0.9963    3.6933   3  A4   (B)  #137  SI_EC            T PIN TB_TP941.1
$722     -0.9973    3.7443   3  A4   (B)  #141  SO_EC            T PIN TB_TP957.1
$723     -0.9983    3.7953   3  A4   (B)  #139  SCK_EC           T PIN TB_TP427.1
$724     -1.0453    3.9383   1  A4   (B)  #1441 Q5767_56         T PIN TB_TP1316.1
$725     -1.0323    4.0583   1  A4   (B)  #522  DGPU_FB_CLAMP_REQ#_EC T PIN TB_TP563.1
$726     -0.9623    4.0473   3  A4   (B)  #515  EC_GPC0          T PIN T3031.1
$727     -0.9013    3.9223   3  A4   (B)  #1478 EC_VSTBY0        T PIN TB_TP334.1
$728     -0.9053    3.9783   3  A4   (B)  #75   PECI_EC_R        T PIN TB_TP675.1
$729     -0.9003    4.0403   3  A4   (B)  #1388 EC_GPC4          T PIN TB_TP631.1
$730     -0.9063    4.1153   1  A4   (B)  #945  NUM_LED#         T PIN TB_TP301.1
$731     -0.9473    4.2123   1  A4   (B)  #909  +3VPLL           T PIN TB_TP928.1
$732     -0.8773    4.2073   3  A4   (B)  #1614 N18038404        T PIN T3299.1
$733     -0.8393    4.2603   2  A4   (B)  #1389 EC_GPJ6          T PIN TB_TP919.1
$734     -0.7473    4.2973   2  A4   (B)  #1611 EC_GPJ7          T PIN T3095.1
$735     -0.6883    4.2853   3  A4   (B)  #1549 LPC_AD3_R        T PIN TB_TP442.1
$736     -0.6453    4.3153   3  A4   (B)  #1552 LPC_AD0_R        T PIN TB_TP572.1
$737     -0.5933    4.3083   3  A4   (B)  #910  EC_12            T PIN TB_TP610.1
$738     -0.6053    4.4103   1  A4   (B)  #523  U3001_PIN11      T PIN TB_TP397.1
$739     -0.6233    4.4963   1  A4   (B)  #597  +5VS_DISCHRG     T PIN TB_TP1260.1
$740     -0.6623    4.6393   1  A4   (B)  #116  CLK_KBCPCI_PCH   T PIN TB_TP825.1
$741     -0.8943    4.7363   1  A4   (B)  #1392 VGA_THERM#       T PIN TB_TP893.1
$742     -0.8653    4.5933   1  A4   (B)  #465  SLP_WLAN#        T PIN TB_TP584.1
$743     -0.9133    4.5103   1  A4   (B)  #350  CPU_THERM#       T PIN TB_TP900.1
$744     -0.9403    4.4013   1  A4   (B)  #981  RCIN#            T PIN TB_TP1427.1
$745     -1.0053    4.3113   1  A4   (B)  #1436 CAP_LED          T PIN TB_TP266.1
$746     -1.1843    4.2113   1  A4   (B)  #1275 CAP_LED#_R       T PIN TB_TP287.1
$747     -1.1953    4.0573   1  A4   (B)  #609  N59130717        T PIN TB_TP1296.1
$748     -1.1873    3.8943   1  A4   (B)  #1366 PS_ON            T PIN TB_TP432.1
$749     -1.1263    3.8113   1  A4   (B)  #223  WLAN_BT_LED      T PIN TB_TP1464.1
$750     -1.1683    3.6273   2  A4   (B)  #86   N36000074        T PIN TB_TP271.1
$751     -1.1543    3.5523   2  A4   (B)  #1274 N36000106        T PIN TB_TP296.1
$752     -1.1613    3.4113   1  A4   (B)  #1420 HDMI_HP          T PIN TB_TP753.1
$753     -0.9243    3.5993   2  A4   (B)  #470  PM_PWROK         T PIN TB_TP608.1
$754     -0.8953    3.5453   3  A4   (B)  #1227 LPC_FRAME#       T PIN TB_TP1286.1
$755     -0.8353    3.5413   2  A4   (B)  #1482 EC_GPH2          T PIN TB_TP831.1
$756     -0.6563    3.4493   1  A4   (B)  #146  EC_GPE1          T PIN TB_TP981.1
$757     -0.5763    3.4463   2  A4   (B)  #1483 EC_GPJ5          T PIN TB_TP622.1
$758     -0.4183    3.4613   1  A4   (B)  #907  +3VACC           T PIN TB_TP638.1
$759     -0.3213    3.3993   2  A4   (B)  #989  EC_GPI4          T PIN TB_TP952.1
$760     -0.2513    3.4073   2  A4   (B)  #434  3VA_DSW_PWRGD    T PIN TB_TP644.1
$761     -0.1963    3.3523   1  A5   (B)  #982  DRAMRST_EC       T PIN TB_TP578.1
$762     -0.1673    3.2123   1  A5   (B)  #1456 CLK_PCIE_GLAN#   T PIN TB_TP1327.1
$763     -0.3283    2.9613   1  A5   (B)  #938  U3_U3TXDP2       T PIN TB_TP1257.1
$764     -0.3603    2.8843   2  A5   (B)  #940  U3_U3TXDN2       T PIN TB_TP1433.1
$765     -0.3173    2.8123   1  A5   (B)  #1365 3VSUS_ON         T PIN TB_TP705.1
$766     -0.4293    2.8223   1  A5   (B)  #599  +1_5VS           T PIN TB_TP83.1
$767     -0.4063    3.0013   1  A5   (B)  #1267 U3_U3RXDN2       T PIN TB_TP1523.1
$768     -0.5263    3.1223   1  A5   (B)  #590  +5VS             T PIN TB_TP840.1
$769     -0.5663    3.0483   2  A5   (B)  #1060 OP_SD#           T PIN TB_TP596.1
$770     -0.6823    3.1363   1  A5   (B)  #519  PM_RSMRST#       T PIN TB_TP537.1
$771     -0.9573    3.1703   1  A5   (B)  #226  PWR_LED          T PIN TB_TP327.1
$772     -1.2513    3.2823   1  A5   (B)  #84   +3VS             T PIN TB_TP82.1
$773     -1.3473    3.3023   1  A5   (B)  #1273 N20663139        T PIN TB_TP257.1
$774     -1.3343    3.2223   2  A5   (B)  #85   N36000180        T PIN TB_TP291.1
$775     -1.3203    3.0233   1  A5   (B)  #222  CHG_LED#         T PIN TB_TP873.1
$776     -1.2373    2.9903   1  A5   (B)  #221  CHG_FULL_LED#    T PIN TB_TP784.1
$777     -0.9323    2.8453   1  A5   (B)  #618  ACZ_BCLK_AUD     T PIN TB_TP1382.1
$778     -0.7143    2.7453   1  A5   (B)  #657  PCBEEP           T PIN T3625.1
$779     -0.7113    2.6553   1  A5   (B)  #622  N17019382        T PIN TB_TP10.1
$780     -0.8223    2.6893   1  A5   (B)  #625  N17033733        T PIN TB_TP12.1
$781     -0.8963    2.6623   2  A5   (B)  #624  FILT_1_8V        T PIN TB_TP9.1
$782     -0.9663    2.6843   2  A5   (B)  #652  DMIC_DATA        T PIN TB_TP1471.1
$783     -0.9923    2.5753   3  A5   (B)  #169  JSENSE#          T PIN TB_TP26.1
$784     -1.0143    2.6253   3  A5   (B)  #159  N17122211        T PIN TB_TP21.1
$785     -1.0473    2.7073   1  A5   (B)  #158  DMIC_CLK         T PIN TB_TP1398.1
$786     -1.1643    2.7623   1  A5   (B)  #620  ACZ_SDOUT_AUD    T PIN TB_TP1480.1
$787     -1.3523    2.7883   1  A5   (B)  #595  N27052287        T PIN TB_TP262.1
$788     -1.3463    2.6913   1  A5   (B)  #596  N27058821        T PIN TB_TP305.1
$789     -1.2663    2.6583   1  A5   (B)  #619  ACZ_RST#_AUD     T PIN TB_TP73.1
$790     -1.2003    2.6063   2  A5   (B)  #1332 N85086885        T PIN TB_TP599.1
$791     -1.3423    2.5143   1  A5   (B)  #1434 N83692087        T PIN TB_TP575.1
$792     -1.1973    2.4403   1  A5   (B)  #416  MIC_IN_AC_E_CON_R T PIN TB_TP566.1
$793     -1.0993    2.4143   2  A5   (B)  #354  MICBIASB         T PIN TB_TP1.1
$794     -1.0343    2.4053   3  A5   (B)  #640  PORTB_R_LINE_MIC T PIN TB_TP4.1
$795     -0.9883    2.3743   3  A5   (B)  #641  PORTB_L_LINE_MIC T PIN TB_TP3.1
$796     -0.9223    2.3903   1  A5   (B)  #627  VREF_1_65V       T PIN TB_TP11.1
$797     -0.8973    2.2043   1  A5   (B)  #1    AC_HP_R          T PIN TB_TP1448.1
$798     -0.9583    2.1393   2  A5   (B)  #391  AC_HP_R_R        T PIN TB_TP559.1
$799     -1.0183    2.1023   2  A5   (B)  #8    GND_AUDIO        T PIN TB_TP348.1
$800     -1.2573    2.0573   1  A5   (B)  #17   SENSE_A_CON      T PIN TB_TP545.1
$801     -1.3853    1.8703   1  A5   (B)  #392  AC_HP_L_L        T PIN TB_TP540.1
$802     -1.3853    1.7663   1  A5   (B)  #984  HP_L_CON         T PIN TB_TP582.1
$803     -0.9723    2.0223   3  A5   (B)  #629  MIC_IN_AC_E_CON_L T PIN TB_TP445.1
$804     -0.9213    1.9743   1  A5   (B)  #985  HP_R_CON         T PIN TB_TP606.1
$805     -0.7523    2.1873   1  A5   (B)  #591  +5VS_AUDIO       T PIN TB_TP1429.1
$806     -0.8143    2.3733   1  A5   (B)  #626  AVDD_HP          T PIN TB_TP24.1
$807     -0.7173    2.3773   1  A5   (B)  #628  AVEE             T PIN TB_TP25.1
$808     -0.6473    2.4293   2  A5   (B)  #654  N17053847        T PIN TB_TP14.1
$809     -0.5823    2.4023   2  A5   (B)  #653  N17052983        T PIN TB_TP18.1
$810     -0.4153    2.4973   1  A5   (B)  #1268 U3_U3RXDP2       T PIN TB_TP865.1
$811     -0.3373    2.2973   2  A5   (B)  #412  U3_U3TXDP2_R     T PIN TB_TP428.1
$812     -0.4203    2.2973   1  A5   (B)  #410  U3_U3RXDP2_R     T PIN TB_TP300.1
$813     -0.4303    2.1573   2  A5   (B)  #411  U3_U3RXDN2_R     T PIN TB_TP391.1
$814     -0.3673    2.1673   3  A5   (B)  #413  U3_U3TXDN2_R     T PIN TB_TP384.1
$815     -0.1683    2.1483   1  A5   (B)  #408  U3_USB_U1+       T PIN TB_TP89.1
$816      0.0377    2.1503   2  A5   (B)  #403  U3_U3RXDP1_R     T PIN TB_TP85.1
$817      0.1177    2.1513   1  A5   (B)  #406  U3_U3TXDN1_R     T PIN TB_TP77.1
$818      0.2127    2.1573   1  A5   (B)  #405  U3_U3TXDP1_R     T PIN TB_TP80.1
$819     -0.0113    2.2923   1  A5   (B)  #404  U3_U3RXDN1_R     T PIN TB_TP84.1
$820     -0.0773    2.3673   1  A5   (B)  #402  U3_USB_U0-       T PIN TB_TP103.1
$821     -0.1883    2.5873   3  A5   (B)  #1261 USB_PN1          T PIN TB_TP1393.1
$822     -0.1563    2.6493   1  A5   (B)  #1262 USB_PP1          T PIN TB_TP816.1
$823     -0.1083    2.5893   3  A5   (B)  #1259 USB_PP0          T PIN TB_TP1402.1
$824     -0.0763    2.5283   2  A5   (B)  #1260 USB_PN0          T PIN TB_TP879.1
$825     -0.0083    2.4923   2  A5   (B)  #1269 U3_U3RXDN1       T PIN TB_TP1064.1
$826      0.0237    2.5723   2  A5   (B)  #1270 U3_U3RXDP1       T PIN TB_TP1267.1
$827      0.1037    2.5453   1  A5   (B)  #942  U3_U3TXDP1       T PIN TB_TP51.1
$828      0.0717    2.6313   2  A5   (B)  #944  U3_U3TXDN1       T PIN TB_TP1285.1
$829      0.2027    2.7793   1  A5   (B)  #589  N18301211        T PIN TB_TP1371.1
$830      0.0227    2.8443   1  A5   (B)  #1439 Q5766_56         T PIN TB_TP1239.1
$831      0.0227    3.0323   1  A5   (B)  #912  LAN_VDDEN        T PIN TB_TP1290.1
$832      0.0237    3.1603   1  A5   (B)  #1433 LAN_VDD_DISCHARGE T PIN TB_TP1372.1
$833      0.1587    3.2433   1  A5   (B)  #1458 CLK_PCIE_GLAN    T PIN TB_TP1337.1
$834      0.1657    3.3493   3  A5   (B)  #962  PCIE_RXP4_GLAN   T PIN TB_TP979.1
$835      0.2827    3.2053   1  A5   (B)  #588  +3V_LAN_D        T PIN TB_TP1136.1
$836      0.2397    3.0133   1  A5   (B)  #517  +3VSUS           T PIN TB_TP1048.1
$837      0.3687    2.9413   1  A5   (B)  #383  +3V_LAN          T PIN TB_TP1331.1
$838      0.4337    2.5053   1  A5   (B)  #1238 L_CMT3           T PIN TB_TP180.1
$839      0.6157    2.1643   1  B5   (B)  #1203 L_TRLP1_L        T PIN TB_TP256.1
$840      0.6317    2.0393   1  B5   (B)  #1005 LAN_GND          T PIN TB_TP246.1
$841      0.7197    2.4033   1  B5   (B)  #1017 N44129055        T PIN TB_TP216.1
$842      0.7807    2.5053   1  B5   (B)  #1235 L_CMT0           T PIN TB_TP221.1
$843      0.6717    2.5073   1  B5   (B)  #1236 L_CMT1           T PIN TB_TP251.1
$844      0.5497    2.5093   1  B5   (B)  #1237 L_CMT2           T PIN TB_TP190.1
$845      0.7177    2.8273   1  B5   (B)  #894  VDDCT_LAN_CEN    T PIN TB_TP227.1
$846      0.6887    3.0813   3  B5   (B)  #1067 L_TRDM0          T PIN TB_TP1220.1
$847      0.7057    3.1353   3  B5   (B)  #1070 L_TRDP0          T PIN TB_TP1358.1
