 RAINS-DIS_HR_HPC-MV_FINAL        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1481/9123 Selected Drills           9-Jan-2011 9:36
                       1481 Nails, 2670 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$781      -4.746    -3.515   3  D3   (T)  #477  MUTE_LED#_A      V VIA .
$782      -4.684    -3.539   2  D3   (T)  #268  PWRGD_CORE       V VIA .
$783      -4.557    -3.526   1  D3   (T)  #476  CAPS_LED#        V VIA .
$784      -4.610    -3.422   3  D3   (T)  #671  M_CKE2           V VIA .
$785      -4.610    -3.372   3  D3   (T)  #665  M_B_BS2          V VIA .
$786      -4.677    -3.407   3  D3   (T)  #651  M_B_A12          V VIA .
$787      -4.677    -3.355   3  D3   (T)  #662  M_B_A9           V VIA .
$788      -4.722    -3.320   3  D3   (T)  #657  M_B_A4           V VIA .
$789      -4.727    -3.370   3  D3   (T)  #661  M_B_A8           V VIA .
$790      -4.767    -3.402   3  D3   (T)  #658  M_B_A5           V VIA .
$791      -4.805    -3.347   3  D3   (T)  #648  M_B_A1           V VIA .
$792      -4.855    -3.342   3  D3   (T)  #668  M_CLK_DDR#2      V VIA .
$793      -4.905    -3.350   3  D3   (T)  #669  M_CLK_DDR3       V VIA .
$794      -4.887    -3.406   3  D3   (T)  #667  M_CLK_DDR2       V VIA .
$795      -4.939    -3.403   3  D3   (T)  #649  M_B_A10          V VIA .
$796      -4.980    -3.365   3  D3   (T)  #762  M_B_WE#          V VIA .
$797      -4.930    -3.305   3  D3   (T)  #670  M_CLK_DDR#3      V VIA .
$798      -4.955    -3.257   3  D3   (T)  #755  M_B_RAS#         V VIA .
$799      -4.905    -3.242   3  D3   (T)  #664  M_B_BS1          V VIA .
$800      -4.882    -3.288   3  D3   (T)  #647  M_B_A0           V VIA .
$801      -4.801    -3.274   2  D3   (T)  #655  M_B_A2           V VIA .
$802      -4.757    -3.232   3  D3   (T)  #659  M_B_A6           V VIA .
$803      -4.666    -3.245   3  D3   (T)  #650  M_B_A11          V VIA .
$804      -4.665    -3.295   3  D3   (T)  #660  M_B_A7           V VIA .
$805      -4.610    -3.322   3  D3   (T)  #672  M_CKE3           V VIA .
$806      -4.613    -3.270   3  D3   (T)  #653  M_B_A14          V VIA .
$807      -4.605    -3.220   3  D3   (T)  #654  M_B_A15          V VIA .
$808      -4.422    -2.911   2  D3   (T)  #848  M_A_DQ30         V VIA .
$809      -4.425    -2.838   2  D3   (T)  #847  M_A_DQ31         V VIA .
$810      -4.362    -2.878   3  D3   (T)  #846  M_A_DQ24         V VIA .
$811      -4.358    -2.820   3  D3   (T)  #845  M_A_DQ25         V VIA .
$812      -4.424    -2.769   3  D3   (T)  #852  M_A_DQ27         V VIA .
$813      -4.427    -2.719   3  D3   (T)  #853  M_A_DQ26         V VIA .
$814      -4.346    -2.719   3  D3   (T)  #903  M_A_DQS3         V VIA .
$815      -4.345    -2.770   3  D3   (T)  #895  M_A_DQS#3        V VIA .
$816      -4.299    -2.745   3  D3   (T)  #849  M_A_DQ28         V VIA .
$817      -4.276    -2.681   2  D3   (T)  #850  M_A_DQ29         V VIA .
$818      -4.192    -2.728   3  D3   (T)  #844  M_A_DQ23         V VIA .
$819      -4.188    -2.778   3  D3   (T)  #843  M_A_DQ22         V VIA .
$820      -4.216    -2.831   3  D3   (T)  #838  M_A_DQ18         V VIA .
$821      -4.217    -2.882   3  D3   (T)  #839  M_A_DQ19         V VIA .
$822      -4.149    -2.897   3  D3   (T)  #894  M_A_DQS#2        V VIA .
$823      -4.150    -2.846   3  D3   (T)  #902  M_A_DQS2         V VIA .
$824      -4.083    -2.814   3  D3   (T)  #837  M_A_DQ17         V VIA .
$825      -4.082    -2.880   2  D3   (T)  #836  M_A_DQ16         V VIA .
$826      -4.002    -2.879   3  D3   (T)  #830  M_A_DQ10         V VIA .
$827      -4.006    -2.827   3  D3   (T)  #831  M_A_DQ11         V VIA .
$828      -4.029    -2.766   3  D3   (T)  #842  M_A_DQ20         V VIA .
$829      -4.030    -2.714   3  D3   (T)  #841  M_A_DQ21         V VIA .
$830      -3.950    -2.714   3  D3   (T)  #834  M_A_DQ15         V VIA .
$831      -3.947    -2.766   3  D3   (T)  #835  M_A_DQ14         V VIA .
$832      -3.929    -2.838   3  D3   (T)  #901  M_A_DQS1         V VIA .
$833      -3.928    -2.888   3  D3   (T)  #893  M_A_DQS#1        V VIA .
$834      -3.945    -3.225   3  D3   (T)  #679  M_B_DQ15         V VIA .
$835      -3.945    -3.275   3  D3   (T)  #680  M_B_DQ14         V VIA .
$836      -4.017    -3.287   3  D3   (T)  #687  M_B_DQ20         V VIA .
$837      -4.017    -3.237   3  D3   (T)  #686  M_B_DQ21         V VIA .
$838      -4.127    -3.230   3  D3   (T)  #688  M_B_DQ22         V VIA .
$839      -4.127    -3.280   3  D3   (T)  #689  M_B_DQ23         V VIA .
$840      -4.152    -3.355   3  D3   (T)  #684  M_B_DQ19         V VIA .
$841      -4.152    -3.407   3  D3   (T)  #683  M_B_DQ18         V VIA .
$842      -4.080    -3.420   3  D3   (T)  #739  M_B_DQS#2        V VIA .
$843      -4.080    -3.367   3  D3   (T)  #747  M_B_DQS2         V VIA .
$844      -4.010    -3.352   3  D3   (T)  #682  M_B_DQ17         V VIA .
$845      -4.010    -3.405   3  D3   (T)  #681  M_B_DQ16         V VIA .
$846      -3.940    -3.415   3  D3   (T)  #675  M_B_DQ11         V VIA .
$847      -3.940    -3.362   3  D3   (T)  #676  M_B_DQ10         V VIA .
$848      -3.870    -3.357   3  D3   (T)  #746  M_B_DQS1         V VIA .
$849      -3.870    -3.410   3  D3   (T)  #738  M_B_DQS#1        V VIA .
$850      -3.896    -3.529   1  D3   (T)  #919  +1_5VSUS_CPU     V VIA .
$851      -3.951    -3.847   1  D4   (T)  #1863 N66834818        V VIA .
$852      -3.949    -4.347   3  D4   (T)  #464  KSO1             V VIA .
$853      -3.948    -4.397   3  D4   (T)  #462  KSO2             V VIA .
$854      -3.961    -4.458   3  D4   (T)  #487  KSO8             V VIA .
$855      -3.909    -4.458   3  D4   (T)  #460  KSO7             V VIA .
$856      -3.934    -4.517   3  D4   (T)  #486  KSO6             V VIA .
$857      -3.985    -4.517   3  D4   (T)  #485  KSO3             V VIA .
$858      -4.036    -4.517   3  D4   (T)  #484  KSO12            V VIA .
$859      -4.087    -4.517   3  D4   (T)  #482  KSO14            V VIA .
$860      -4.138    -4.517   3  D4   (T)  #470  KSO10            V VIA .
$861      -4.197    -4.746   1  D4   (T)  #1421 DAT_TP           V VIA .
$862      -4.292    -4.688   1  D4   (T)  #1435 CLK_TP           V VIA .
$863      -4.629    -4.579   1  D4   (T)  #479  WIRELESS_ON#_W   V VIA .
$864      -4.574    -4.445   1  D4   (T)  #459  KSO15            V VIA .
$865      -4.660    -4.278   2  D4   (T)  #1378 SPI_ROM_CLK_R    V VIA .
$866      -4.718    -4.300   3  D4   (T)  #609  TP_LED#          V VIA .
$867      -4.712    -4.357   3  D4   (T)  #1375 SPI_ROM_SDO_R    V VIA .
$868      -4.713    -4.412   3  D4   (T)  #1372 AC_OFF_R         V VIA .
$869      -4.788    -4.464   2  D4   (T)  #1801 N35208272        V VIA .
$870      -4.781    -4.541   3  D4   (T)  #1419 OVT_GFX#         V VIA .
$871      -4.732    -4.560   3  D4   (T)  #1802 N30905011        V VIA .
$872      -4.613    -4.691   1  D4   (T)  #478  WIRELESS_OFF#_A  V VIA .
$873      -4.631    -4.993   1  D4   (T)  #1755 N42147248        V VIA .
$874      -4.763    -4.904   1  D4   (T)  #1227 N96499024        V VIA .
$875      -5.089    -4.990   1  E4   (T)  #1838 PM_SUS_STAT#     V PIN TP2718.1
$876      -5.184    -4.520   3  E4   (T)  #1393 EC_AVCC          V VIA .
$877      -5.243    -4.521   3  E4   (T)  #1403 SYSTEM_ID3       V VIA .
$878      -5.364    -4.460   2  E4   (T)  #1407 PM_SLP_S5#       V PIN TP1204.1
$879      -5.356    -4.543   1  E4   (T)  #1406 SYSTEM_ID2       V VIA .
$880      -5.238    -4.626   1  E4   (T)  #1394 EC_AGND          V VIA .
$881      -5.244    -4.824   1  E4   (T)  #1225 SUS_ON_LOAD      V VIA .
$882      -5.458    -5.036   3  E5   (T)  #921  12VDRVGATE       V VIA .
$883      -5.501    -4.997   3  E4   (T)  #190  HEARD7_SMD       V PIN TP3602.1
$884      -5.552    -4.998   3  E4   (T)  #189  HEARD7_SMC       V PIN TP3603.1
$885      -5.824    -5.020   3  E5   (T)  #1276 SPI_ROM_SDI_R    V VIA .
$886      -5.865    -5.055   3  E5   (T)  #1374 SPI_ROM_SDI      V VIA .
$887      -5.929    -5.042   1  E5   (T)  #1272 SPI_ROM_CS#      V VIA .
$888      -6.015    -5.053   1  E5   (T)  #1277 SPI_ROM_WP#_R    V VIA .
$889      -5.803    -4.972   3  E4   (T)  #188  HEARD7_THER      V PIN TP3604.1
$890      -5.814    -4.825   1  E4   (T)  #184  N47140384        V VIA .
$891      -5.676    -4.822   1  E4   (T)  #1433 BATT_THER_ALERT# V VIA .
$892      -5.588    -4.797   1  E4   (T)  #1820 CLK_SMB          V VIA .
$893      -5.526    -4.394   2  E4   (T)  #191  HEARD7_BT+       V PIN TP3601.1
$894      -5.473    -4.365   3  E4   (T)  #1404 SYSTEM_ID1       V VIA .
$895      -5.457    -4.415   3  E4   (T)  #1425 SYSTEM_ID0       V VIA .
$896      -5.412    -4.394   3  E4   (T)  #466  KSI4             V VIA .
$897      -5.423    -4.344   3  E4   (T)  #473  KSI1             V VIA .
$898      -5.425    -4.292   3  E4   (T)  #481  KB_DET           V VIA .
$899      -5.430    -4.242   3  E4   (T)  #483  KSO13            V VIA .
$900      -5.434    -4.192   3  E4   (T)  #480  KSO11            V VIA .
$901      -5.419    -4.078   2  E4   (T)  #1429 EC_GPD6          V VIA .
$902      -5.496    -4.080   1  E4   (T)  #1428 ALW_ON_R         V VIA .
$903      -5.616    -4.062   3  E4   (T)  #645  N25084442        V VIA .
$904      -5.610    -4.112   3  E4   (T)  #1743 N03757           V VIA .
$905      -5.645    -4.150   3  E4   (T)  #1359 M31ACCV          V VIA .
$906      -5.697    -4.145   3  E4   (T)  #1358 M31ACCS          V VIA .
$907      -5.700    -4.195   3  E4   (T)  #1368 M31AREF          V VIA .
$908      -5.826    -4.358   3  E4   (T)  #1356 M31ABST          V VIA .
$909      -5.825    -4.308   3  E4   (T)  #1371 M31AVCC          V VIA .
$910      -5.949    -3.979   3  E4   (T)  #1355 M31AAGND         V VIA .
$911      -5.895    -3.965   3  E4   (T)  #1369 M31ASCL          V VIA .
$912      -5.828    -3.986   3  E4   (T)  #1370 M31ASDA          V VIA .
$913      -5.765    -3.990   3  E4   (T)  #1325 M31AIINP         V VIA .
$914      -5.752    -3.882   2  E4   (T)  #1821 DAT_SMB          V VIA .
$915      -5.697    -3.856   3  E4   (T)  #640  N25084480        V VIA .
$916      -5.634    -3.855   3  E4   (T)  #69   N25084500        V VIA .
$917      -5.531    -3.956   1  E4   (T)  #646  N25084420        V VIA .
$918      -5.539    -3.842   1  E4   (T)  #643  SMB_CLK_EC       V VIA .
$919      -5.630    -3.733   2  E3   (T)  #644  SMB_DATA_EC      V VIA .
$920      -5.713    -3.733   1  E3   (T)  #607  LIDIN#           V VIA .
$921      -5.721    -3.604   1  E3   (T)  #1862 N39919962        V VIA .
$922      -5.594    -3.550   1  E3   (T)  #1751 N46044711        V VIA .
$923      -5.404    -3.500   1  E3   (T)  #1750 N46020654        V VIA .
$924      -5.379    -3.419   3  E3   (T)  #702  M_B_DQ34         V VIA .
$925      -5.434    -3.386   3  E3   (T)  #701  M_B_DQ35         V VIA .
$926      -5.501    -3.387   1  E3   (T)  #709  M_B_DQ44         V VIA .
$927      -5.571    -3.402   3  E3   (T)  #711  M_B_DQ42         V VIA .
$928      -5.636    -3.408   3  E3   (T)  #743  M_B_DQS#6        V VIA .
$929      -5.638    -3.358   3  E3   (T)  #751  M_B_DQS6         V VIA .
$930      -5.692    -3.352   3  E3   (T)  #717  M_B_DQ48         V VIA .
$931      -5.789    -3.349   3  E3   (T)  #719  M_B_DQ54         V VIA .
$932      -5.788    -3.399   3  E3   (T)  #720  M_B_DQ55         V VIA .
$933      -5.850    -3.414   3  E3   (T)  #726  M_B_DQ60         V VIA .
$934      -5.851    -3.363   3  E3   (T)  #725  M_B_DQ61         V VIA .
$935      -5.920    -3.365   1  E3   (T)  #727  M_B_DQ63         V VIA .
$936      -5.853    -3.292   3  E3   (T)  #730  M_B_DQ56         V VIA .
$937      -5.940    -3.217   1  E3   (T)  #16   TS#_DIMM1        V VIA .
$938      -5.854    -3.242   3  E3   (T)  #731  M_B_DQ57         V VIA .
$939      -5.771    -3.279   3  E3   (T)  #723  M_B_DQ51         V VIA .
$940      -5.772    -3.227   3  E3   (T)  #724  M_B_DQ50         V VIA .
$941      -5.697    -3.205   3  E3   (T)  #721  M_B_DQ52         V VIA .
$942      -5.698    -3.288   3  E3   (T)  #716  M_B_DQ49         V VIA .
$943      -5.647    -3.290   3  E3   (T)  #714  M_B_DQ47         V VIA .
$944      -5.647    -3.239   3  E3   (T)  #722  M_B_DQ53         V VIA .
$945      -5.593    -3.242   3  E3   (T)  #715  M_B_DQ46         V VIA .
$946      -5.570    -3.351   3  E3   (T)  #710  M_B_DQ43         V VIA .
$947      -5.515    -3.288   3  E3   (T)  #742  M_B_DQS#5        V VIA .
$948      -5.515    -3.237   3  E3   (T)  #750  M_B_DQS5         V VIA .
$949      -5.455    -3.230   3  E3   (T)  #713  M_B_DQ41         V VIA .
$950      -5.452    -3.280   3  E3   (T)  #712  M_B_DQ40         V VIA .
$951      -5.454    -3.340   3  E3   (T)  #708  M_B_DQ45         V VIA .
$952      -5.387    -3.318   1  E3   (T)  #1698 +V_VREF_CA_DIMM1 V VIA .
$953      -5.374    -3.236   3  E3   (T)  #705  M_B_DQ39         V VIA .
$954      -5.413    -3.200   3  E3   (T)  #706  M_B_DQ38         V VIA .
$955      -5.392    -2.895   3  E3   (T)  #857  M_A_DQ34         V VIA .
$956      -5.392    -2.844   3  E3   (T)  #856  M_A_DQ35         V VIA .
$957      -5.455    -2.880   3  E3   (T)  #864  M_A_DQ44         V VIA .
$958      -5.456    -2.829   3  E3   (T)  #863  M_A_DQ45         V VIA .
$959      -5.457    -2.778   3  E3   (T)  #867  M_A_DQ40         V VIA .
$960      -5.393    -2.794   3  E3   (T)  #860  M_A_DQ39         V VIA .
$961      -5.394    -2.742   3  E3   (T)  #861  M_A_DQ38         V VIA .
$962      -5.459    -2.727   3  E3   (T)  #868  M_A_DQ41         V VIA .
$963      -5.538    -2.711   3  E3   (T)  #905  M_A_DQS5         V VIA .
$964      -5.538    -2.762   3  E3   (T)  #897  M_A_DQS#5        V VIA .
$965      -5.634    -2.729   3  E3   (T)  #870  M_A_DQ47         V VIA .
$966      -5.692    -2.733   3  E3   (T)  #877  M_A_DQ53         V VIA .
$967      -5.692    -2.783   3  E3   (T)  #876  M_A_DQ49         V VIA .
$968      -5.638    -2.785   3  E3   (T)  #869  M_A_DQ46         V VIA .
$969      -5.567    -2.836   3  E3   (T)  #865  M_A_DQ43         V VIA .
$970      -5.566    -2.887   3  E3   (T)  #866  M_A_DQ42         V VIA .
$971      -5.642    -2.900   3  E3   (T)  #872  M_A_DQ48         V VIA .
$972      -5.643    -2.849   3  E3   (T)  #871  M_A_DQ52         V VIA .
$973      -5.745    -2.860   3  E3   (T)  #898  M_A_DQS#6        V VIA .
$974      -5.745    -2.911   3  E3   (T)  #906  M_A_DQS6         V VIA .
$975      -5.828    -2.937   3  E3   (T)  #875  M_A_DQ55         V VIA .
$976      -5.834    -2.886   3  E3   (T)  #874  M_A_DQ54         V VIA .
$977      -5.783    -2.792   1  E3   (T)  #878  M_A_DQ51         V VIA .
$978      -5.830    -2.727   3  E3   (T)  #879  M_A_DQ50         V VIA .
$979      -5.880    -2.717   3  E3   (T)  #886  M_A_DQ57         V VIA .
$980      -5.856    -2.771   3  E3   (T)  #885  M_A_DQ56         V VIA .
$981      -5.927    -2.794   3  E3   (T)  #899  M_A_DQS#7        V VIA .
$982      -5.928    -2.743   3  E3   (T)  #907  M_A_DQS7         V VIA .
$983      -5.985    -2.670   3  E3   (T)  #19   TS#_DIMM0        V VIA .
$984      -5.995    -2.722   3  E3   (T)  #888  M_A_DQ58         V VIA .
$985      -5.988    -2.772   3  E3   (T)  #887  M_A_DQ59         V VIA .
$986      -6.018    -2.815   3  E3   (T)  #1861 A0205            V VIA .
$987      -6.051    -2.854   3  E3   (T)  #914  SA1_DIM0         V VIA .
$988      -6.134    -3.288   1  E3   (T)  #758  SA0_DIM1         V VIA .
$989      -6.068    -3.426   1  E3   (T)  #759  SA1_DIM1         V VIA .
$990      -6.101    -3.741   3  E3   (T)  #455  SATA_RXP0_C_C    V VIA .
$991      -6.101    -3.792   3  E4   (T)  #456  SATA_RXN0_C_C    V VIA .
$992      -6.159    -3.821   3  E4   (T)  #457  SATA_TXN0_C      V VIA .
$993      -6.158    -3.872   3  E4   (T)  #458  SATA_TXP0_C      V VIA .
$994      -6.074    -3.993   1  E4   (T)  #1366 M31AFBSA         V VIA .
$995      -6.077    -4.120   1  E4   (T)  #1367 M31AFBSB         V VIA .
$996      -6.036    -4.272   1  E4   (T)  #1321 M31ALDO          V VIA .
$997      -6.170    -4.279   1  E4   (T)  #777  CHARGER_SRC      V VIA .
$998      -6.210    -4.391   1  E4   (T)  #1364 M31ADHI          V VIA .
$999      -6.033    -4.380   1  E4   (T)  #1322 M31ALDOIN        V VIA .
$1000     -6.114    -4.640   1  E4   (T)  #1363 DCINPMOS         V VIA .
$1001     -6.141    -4.799   1  E4   (T)  #1275 SPI_ROM_SDO      V VIA .
$1002     -6.096    -5.058   3  E5   (T)  #1387 E51TXD           V PIN TP141.1
$1003     -6.155    -5.056   3  E5   (T)  #1384 E51RXD           V PIN TP142.1
$1004     -6.386    -5.012   1  F5   (T)  #97   SPI_PROTECT      V VIA .
$1005     -6.292    -4.923   3  F4   (T)  #1273 N70345209        V VIA .
$1006     -6.290    -4.871   3  F4   (T)  #1274 SPI_ROM_CLK_F    V VIA .
$1007     -6.474    -4.444   1  F4   (T)  #429  M31ALX           V VIA .
$1008     -6.583    -4.151   3  F4   (T)  #1365 M31ADLO          V VIA .
$1009     -6.611    -4.104   3  F4   (T)  #426  CHARGE SN        V VIA .
$1010     -6.379    -2.729   3  F3   (T)  #1666 USB_PN2          V VIA .
$1011     -6.380    -2.678   3  F3   (T)  #1667 USB_PP2          V VIA .
$1012     -6.218    -2.654   1  E3   (T)  #15   OVT_EC#          V VIA .
$1013     -6.032    -2.586   1  E3   (T)  #1223 PROCHOT#         V VIA .
$1014     -6.408    -2.485   3  F2   (T)  #121  USB_PP2_R        V VIA .
$1015     -6.469    -2.499   3  F2   (T)  #122  USB_PN2_R        V VIA .
$1016     -6.509    -2.392   1  F2   (T)  #123  N43632740        V VIA .
$1017     -6.468    -2.297   1  F2   (T)  #107  MINI_CARD_DET#   V VIA .
$1018     -6.475    -2.117   3  F2   (T)  #119  LPC_AD1_R        V VIA .
$1019     -6.542    -2.117   3  F2   (T)  #117  LPC_AD3_R        V VIA .
$1020     -6.540    -2.057   3  F2   (T)  #23   BT_ON            V VIA .
$1021     -6.481    -2.060   3  F2   (T)  #118  LPC_FRAME#_R     V VIA .
$1022     -6.511    -1.573   1  F2   (T)  #108  LED_WLAN_LINK#   V VIA .
$1023     -6.525    -1.479   1  F2   (T)  #115  BT_OFF#_R        V VIA .
$1024     -6.212    -1.047   2  E1   (T)  #1621 CFG1             V PIN TP113.1
$1025     -6.212    -1.123   1  E1   (T)  #1615 CFG10            V PIN TP111.1
$1026     -6.213    -1.198   2  E1   (T)  #1624 CFG4             V PIN TP103.1
$1027     -6.136    -1.200   1  E1   (T)  #1619 CFG14            V PIN TP106.1
$1028     -5.989    -1.428   3  E2   (T)  #728  M_B_DQ62         V VIA .
$1029     -5.947    -1.470   3  E2   (T)  #732  M_B_DQ58         V VIA .
$1030     -5.987    -1.509   3  E2   (T)  #733  M_B_DQ59         V VIA .
$1031     -5.745    -2.154   1  E2   (T)  #1603 SM_RCOMP_0       V VIA .
$1032     -5.531    -1.856   1  E2   (T)  #754  M_ODT3           V VIA .
$1033     -5.829    -1.509   2  E2   (T)  #881  M_A_DQ60         V VIA .
$1034     -5.749    -1.507   3  E2   (T)  #880  M_A_DQ61         V VIA .
$1035     -5.710    -1.471   3  E2   (T)  #883  M_A_DQ63         V VIA .
$1036     -5.749    -1.430   3  E2   (T)  #882  M_A_DQ62         V VIA .
$1037     -6.136    -1.124   2  E1   (T)  #1616 CFG11            V PIN TP105.1
$1038     -6.136    -1.048   1  E1   (T)  #1614 CFG0             V PIN TP10.1
$1039     -6.172    -0.942   1  E1   (T)  #1626 CFG6             V VIA .
$1040     -5.877    -0.862   1  E1   (T)  #1629 CFG9             V VIA .
$1041     -5.699    -1.011   1  E1   (T)  #1617 CFG12            V PIN TP112.1
$1042     -5.632    -1.121   1  E1   (T)  #1620 CFG15            V PIN TP110.1
$1043     -5.632    -1.045   2  E1   (T)  #1623 CFG3             V PIN TP109.1
$1044     -5.751    -0.802   3  E1   (T)  #353  N42723750        V VIA .
$1045     -5.725    -0.751   3  E1   (T)  #350  N42701122        V VIA .
$1046     -5.739    -0.531   3  E1   (T)  #1634 VCCSENSE_R       V VIA .
$1047     -5.735    -0.475   3  E1   (T)  #1639 VSSSENSE_R       V VIA .
$1048     -5.871    -0.515   3  E1   (T)  #259  VCC_SENSE        V VIA .
$1049     -5.870    -0.465   3  E1   (T)  #260  VSS_SENSE        V VIA .
$1050     -5.950    -0.350   1  E1   (T)  #420  VR_TT#_SYS_CORE  V VIA .
$1051     -6.024    -0.432   3  E1   (T)  #267  SVID_VDIO        V VIA .
$1052     -6.021    -0.544   2  E1   (T)  #1637 CPU_SVIDDAT      V VIA .
$1053     -6.085    -0.544   3  E1   (T)  #1636 CPU_SVIDCLK      V VIA .
$1054     -6.143    -0.558   3  E1   (T)  #1635 CPU_SVIDALRT#    V VIA .
$1055     -6.244    -0.552   3  E1   (T)  #352  N42704538        V VIA .
$1056     -6.298    -0.551   3  F1   (T)  #1643 VSSAXG_SENSE     V VIA .
$1057     -6.273    -0.472   3  F1   (T)  #1641 VAXG_SENSE       V VIA .
$1058     -6.210    -0.455   1  E1   (T)  #237  SVID_ALERT#      V VIA .
$1059     -6.297    -0.389   3  F1   (T)  #261  VGFX_SENSE_P     V VIA .
$1060     -6.348    -0.394   3  F1   (T)  #262  VGFX_SENSE_N     V VIA .
$1061     -6.358    -0.337   3  F1   (T)  #266  N64596532        V VIA .
$1062     -6.394    -0.301   3  F1   (T)  #270  VR_TT#           V VIA .
$1063     -6.178    -0.323   3  E1   (T)  #246  IREPORT_CORE     V VIA .
$1064     -6.147    -0.371   3  E1   (T)  #250  N64596434        V VIA .
$1065     -6.075    -0.431   3  E1   (T)  #264  SVID_VCLK        V VIA .
$1066     -6.047    -0.371   1  E1   (T)  #243  IDES_N_CORE      V VIA .
$1067     -6.018    -0.216   1  E1   (T)  #263  TEMPSENSE        V VIA .
$1068     -5.986    -0.147   2  E1   (T)  #248  TEMPSENSE_GFX    V PIN TP4201.1
$1069     -6.060    -0.065   3  E1   (T)  #209  DB2_CORE         V VIA .
$1070     -6.041    -0.018   3  E1   (T)  #208  DB0_CORE         V VIA .
$1071     -5.938    -0.100   2  E1   (T)  #239  DB0_GFX_1        V VIA .
$1072     -5.740    -0.195   1  E1   (T)  #219  SPHASE0_CORE     V PIN TP4202.1
$1073     -5.593    -0.107   1  E1   (T)  #215  VT1317VX1_AGND   V VIA .
$1074     -5.632     0.035   3  E1   (T)  #1224 N42834537        V VIA .
$1075     -5.667     0.072   3  E1   (T)  #205  N42918517        V VIA .
$1076     -5.818     0.135   1  E1   (T)  #422  N42775534        V VIA .
$1077     -5.921     0.102   1  E1   (T)  #202  N42773406        V VIA .
$1078     -6.058     0.091   3  E1   (T)  #238  DB0_CORE_1       V VIA .
$1079     -6.106     0.114   3  E1   (T)  #249  N64595448        V VIA .
$1080     -6.218    -0.015   2  E1   (T)  #265  N64595438        V VIA .
$1081     -6.280    -0.015   3  F1   (T)  #256  N64598753        V VIA .
$1082     -6.275     0.118   1  F1   (T)  #257  N35506273        V VIA .
$1083     -6.380     0.096   1  F1   (T)  #518  N35506285        V VIA .
$1084     -6.338    -0.015   3  F1   (T)  #255  N64598766        V VIA .
$1085     -6.388    -0.022   3  F1   (T)  #254  N33074427        V VIA .
$1086     -6.390    -0.092   1  F1   (T)  #252  N64596505        V VIA .
$1087     -6.447    -0.027   3  F1   (T)  #253  N64596488        V VIA .
$1088     -6.491    -0.058   3  F1   (T)  #519  N33052094        V VIA .
$1089     -6.499    -0.165   1  F1   (T)  #242  VT1316_AGND      V VIA .
$1090     -7.057    -0.147   1  F1   (T)  #421  VR_TT#_SYS_GFX   V VIA .
$1091     -7.961    -0.171   1  G1   (T)  #1243 EC_CHAR_LED#_A   V VIA .
$1092     -8.068    -0.211   1  G1   (T)  #193  LED_CHG#         V VIA .
$1093     -8.205    -0.198   1  G1   (T)  #1242 EC_AC_LED#_A     V VIA .
$1094     -8.089    -0.343   1  G1   (T)  #192  LED_AC#          T PIN TP3503.1
$1095     -7.192    -0.595   1  F1   (T)  #228  SPHASE_GFX       V VIA .
$1096     -7.119    -0.586   3  F1   (T)  #227  IDES_P_GFX1      V VIA .
$1097     -7.078    -0.628   3  F1   (T)  #226  IDES_N_GFX1      V VIA .
$1098     -6.928    -0.706   1  F1   (T)  #925  N64596308        V VIA .
$1099     -7.141    -0.776   1  F1   (T)  #924  N64596302        V VIA .
$1100     -7.065    -0.820   3  F1   (T)  #244  IDES_N_GFX       V VIA .
$1101     -7.015    -0.820   3  F1   (T)  #245  IDES_P_GFX       V VIA .
$1102     -7.010    -0.946   2  F1   (T)  #1837 AC_OFF           V VIA .
$1103     -7.068    -0.999   1  F1   (T)  #1692 N87593195        V VIA .
$1104     -7.191    -0.997   1  F1   (T)  #1690 AC_OFF#          V VIA .
$1105     -7.081    -1.228   1  F1   (T)  #1354 M31AACOK         V VIA .
$1106     -7.311    -1.180   1  F1   (T)  #1845 M31AACOK#        V VIA .
$1107     -7.450    -1.133   1  F1   (T)  #1651 G_DRIVE          V VIA .
$1108     -7.450    -0.996   1  F1   (T)  #1650 DCIN_OFF         V VIA .
$1109     -7.712    -1.216   1  G1   (T)  #1361 N02845           V VIA .
$1110     -9.041    -0.977   1  H1   (T)  #1318 +5VAD3           V VIA .
$1111     -8.947    -1.015   1  H1   (T)  #1778 SATA_ODD_PWRGT   V VIA .
$1112     -8.819    -1.126   1  H1   (T)  #1846 N79251323        V VIA .
$1113     -8.802    -1.054   3  H1   (T)  #1844 N79251315        V VIA .
$1114     -8.752    -1.016   3  H1   (T)  #1649 ODD_ON           V VIA .
$1115     -8.652    -0.682   3  G1   (T)  #1839 SATA_ODD_DA#     V VIA .
$1116     -8.652    -0.632   3  G1   (T)  #1311 N41944848        V VIA .
$1117     -8.771    -0.516   3  H1   (T)  #1316 N79250958        V VIA .
$1118     -8.754    -0.469   3  H1   (T)  #1315 SATA_RXP3_C      V VIA .
$1119     -8.758    -0.419   3  H1   (T)  #1314 SATA_RXN3_C      V VIA .
$1120     -8.778    -0.373   3  H1   (T)  #1313 SATA_TXN3_C      V VIA .
$1121     -8.754    -0.329   3  H1   (T)  #1312 SATA_TXP3_C      V VIA .
$1122     -9.045    -0.351   1  H1   (T)  #431  M020LX1          V VIA .
$1123     -9.138    -0.157   1  H1   (T)  #428  N82405119        V VIA .
