 CHICAGO_HR_HPC_MV_MB_V1        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1429/6711 Selected Drills           5-Mar-2011 8:40
                       1429 Nails, 2192 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$1087     -4.938    -6.570   2  D6   (T)  #1218 EC_LOW_BAT#      V VIA .
$1088     -4.885    -6.618   2  D6   (T)  #1226 N64432658        V PIN TP22.1
$1089     -4.887    -6.690   2  D6   (T)  #1204 SMBALERT#        V VIA .
$1090     -4.888    -6.777   2  D6   (T)  #1212 PCH_SMB1_DAT_3A  V VIA .
$1091     -4.978    -6.822   3  D6   (T)  #1216 EC_ACPRESENT     V VIA .
$1092     -4.920    -6.838   3  D6   (T)  #1145 INTRUDER#        V VIA .
$1093     -4.882    -6.893   3  D6   (T)  #1167 SRTCRST#         V VIA .
$1094     -4.992    -6.922   1  D6   (T)  #1151 RTCRST#          V VIA .
$1095     -5.168    -6.986   2  E6   (T)  #1324 +V5REF_SUS       V VIA .
$1096     -5.245    -7.122   1  E6   (T)  #1143 HDA_SDOUT        V VIA .
$1097     -5.154    -7.159   1  E6   (T)  #1489 HDA_SYNC_Q       V VIA .
$1098     -5.065    -7.265   1  E6   (T)  #627  AUD_RESET#       V VIA .
$1099     -5.026    -7.116   1  E6   (T)  #1144 HDA_SYNC         V VIA .
$1100     -4.879    -7.195   3  D6   (T)  #1305 DGPU_HPD_INTR#   V VIA .
$1101     -4.876    -7.251   3  D6   (T)  #1276 INT_PIRQD#       V VIA .
$1102     -4.925    -7.264   3  D6   (T)  #1274 INT_PIRQB#       V VIA .
$1103     -4.871    -7.341   3  D6   (T)  #1270 DGPU_PWM_SELECT# V PIN TP17.1
$1104     -5.167    -7.489   1  E6   (T)  #1244 UCRT_VSYNC       V VIA .
$1105     -4.969    -7.504   1  D7   (T)  #1178 CLKOUTLEX1       V PIN TP10.1
$1106     -4.874    -7.674   1  D7   (T)  #1280 INT_PIRQH#       V VIA .
$1107     -5.042    -7.722   1  E7   (T)  #567  SB_ODD_IN#_Q     V VIA .
$1108     -5.215    -7.767   1  E7   (T)  #1387 AUD_BITCLK       V VIA .
$1109     -5.139    -7.898   1  E7   (T)  #1487 SB_ODD_IN#       V VIA .
$1110     -4.980    -7.925   1  D7   (T)  #609  CLK_PCI_KBC      V VIA .
$1111     -4.921    -7.978   2  D7   (T)  #1277 SB_ODD_MD#       V VIA .
$1112     -5.122    -8.139   3  E7   (T)  #548  SD_D1_R          V VIA .
$1113     -5.150    -8.181   3  E7   (T)  #547  SD_D0_R          V VIA .
$1114     -5.180    -8.131   3  E7   (T)  #23   SD_CLK_R         V VIA .
$1115     -5.237    -8.179   2  E7   (T)  #546  SD_CMD_R         V VIA .
$1116     -5.298    -8.196   3  E7   (T)  #550  SD_D3_R          V VIA .
$1117     -5.238    -8.485   1  E7   (T)  #549  SD_D2_R          V VIA .
$1118     -5.074    -8.581   3  E7   (T)  #122  RTC1             V VIA .
$1119     -4.975    -8.662   1  D7   (T)  #1554 RTC2             V VIA .
$1120     -5.125    -8.581   3  E7   (T)  #1442 RTC3             V VIA .
$1121     -5.305    -8.599   3  E7   (T)  #1567 SP1/SD_D7        V PIN TPC7.1
$1122     -5.344    -8.642   3  E7   (T)  #1566 SP1/SD_D6        V PIN TPC6.1
$1123     -5.422    -8.643   3  E7   (T)  #1564 SP1/SD_D4        V PIN TPC4.1
$1124     -5.383    -8.599   3  E7   (T)  #1565 SP1/SD_D5        V PIN TPC5.1
$1125     -5.489    -8.434   3  E7   (T)  #552  SP15/SD_WP       V VIA .
$1126     -5.540    -8.434   3  E7   (T)  #545  SD_CD#           V VIA .
$1127     -6.360    -8.425   1  F7   (T)  #1458 EC_PWR_LED#_W_D  V VIA .
$1128     -6.236    -0.848   1  E1   (T)  #1736 CRT_4            PAD .
$1129      4.170    -3.054   3  D3   (T)  #553  USB_PP1_L        V VIA .
$1153     -3.326    -6.418   1  C6   (B)  #1035 FDI_FSYNC1       V VIA .
$1154     -3.470    -6.407   1  C6   (B)  #1044 FDI_TXP7         V VIA .
$1155     -3.343    -6.521   1  C6   (B)  #1025 FDI_FSYNC0       V VIA .
$1156     -3.289    -6.559   3  C6   (B)  #1045 FDI_INT          V VIA .
$1157     -4.870    -7.590   3  D7   (B)  #1264 CLK_PCI_JIG_R    V VIA .
$1158     -4.813    -7.584   3  D7   (B)  #1266 CLK_PCI_KBC_R    V VIA .
$1159     -3.812    -7.611   1  D7   (B)  #1252 UHDMI_CLKN_C     V VIA .
$1160     -3.676    -7.457   1  C6   (B)  #1196 PCIE_RXP5        V VIA .
$1161     -3.628    -7.344   1  C6   (B)  #1247 UHDMI_TX2P_C     V VIA .
$1162     -3.754    -7.256   1  D6   (B)  #1195 PCIE_RXP1        V VIA .
$1163     -3.832    -7.024   1  D6   (B)  #1173 CLK_BUF_CPYCLK   V VIA .
$1164     -3.809    -6.811   2  D6   (B)  #1017 DMI_RXN2         V VIA .
$1165     -3.640    -6.670   1  C6   (B)  #1033 FDI_TXP2         V VIA .
$1166     -3.614    -6.608   3  C6   (B)  #1037 FDI_TXN4         V VIA .
$1167     -3.475    -6.587   2  C6   (B)  #1034 FDI_TXP3         V VIA .
$1168     -3.472    -6.513   2  C6   (B)  #1038 FDI_TXN5         V VIA .
$1169     -3.626    -6.547   3  C6   (B)  #1027 FDI_TXN0         V VIA .
$1170     -4.788    -6.384   3  D6   (B)  #1147 JTAG_TCK         V VIA .
$1171     -4.838    -6.384   3  D6   (B)  #1149 JTAG_TDO         V VIA .
$1172     -3.781    -4.089   3  D4   (B)  #224  PEG_TXP0_C       V VIA .
$1173     -3.836    -4.099   3  D4   (B)  #223  PEG_TXN0_C       V VIA .
$1174     -3.891    -4.120   3  D4   (B)  #226  PEG_TXP1_C       V VIA .
$1175     -3.848    -4.152   3  D4   (B)  #225  PEG_TXN1_C       V VIA .
$1176     -3.873    -4.213   3  D4   (B)  #230  PEG_TXP3_C       V VIA .
$1177     -3.874    -4.263   3  D4   (B)  #229  PEG_TXN3_C       V VIA .
$1178     -3.874    -4.317   3  D4   (B)  #234  PEG_TXP5_C       V VIA .
$1179     -3.874    -4.367   3  D4   (B)  #233  PEG_TXN5_C       V VIA .
$1180     -3.875    -4.419   3  D4   (B)  #238  PEG_TXP7_C       V VIA .
$1181     -3.875    -4.469   3  D4   (B)  #237  PEG_TXN7_C       V VIA .
$1182     -3.925    -4.418   3  D4   (B)  #235  PEG_TXN6_C       V VIA .
$1183     -3.925    -4.368   3  D4   (B)  #236  PEG_TXP6_C       V VIA .
$1184     -3.926    -4.316   3  D4   (B)  #231  PEG_TXN4_C       V VIA .
$1185     -3.926    -4.265   3  D4   (B)  #232  PEG_TXP4_C       V VIA .
$1186     -3.932    -4.207   3  D4   (B)  #227  PEG_TXN2_C       V VIA .
$1187     -3.932    -4.156   3  D4   (B)  #228  PEG_TXP2_C       V VIA .
$1188     -5.643    -3.327   1  E3   (B)  #1193 PCIE_RXN1        V VIA .
$1189     -5.284    -3.156   1  E3   (B)  #677  CLK_PCIE_LAN     V VIA .
$1190     -5.595    -5.130   1  E5   (B)  #1246 UHDMI_TX2N_C     V VIA .
$1191     -5.666    -5.041   1  E5   (B)  #1248 UHDMI_TX1N_C     V VIA .
$1192     -5.675    -4.931   1  E4   (B)  #1250 UHDMI_TX0N_C     V VIA .
$1193     -5.418    -8.019   1  E7   (B)  #1194 PCIE_RXN5        V VIA .
$1217     -4.032    -6.344   1  D6   (B)  #1311 H_THRMTRIP#_R    V VIA .
$1249     -4.434    -5.754   2  D5   (B)  #420  GDDR_A_A9        V VIA .
$1250     -4.364    -5.801   1  D5   (B)  #414  GDDR_A_A4        V VIA .
$1251     -4.359    -5.712   1  D5   (B)  #413  GDDR_A_A3        V VIA .
$1252     -4.444    -5.607   3  D5   (B)  #410  GDDR_A_A0        V VIA .
$1253     -4.389    -5.308   1  D5   (B)  #435  GDDR_A_DM0       V VIA .
$1254     -4.901    -5.114   1  D5   (B)  #409  GDDR_A_DQS7      V TEST .
$1255     -4.874    -4.978   1  D4   (B)  #389  GDDR_A_DQ59      V VIA .
$1256     -4.745    -4.967   1  D4   (B)  #407  GDDR_A_DQS5      V VIA .
$1257     -4.709    -5.022   3  D5   (B)  #438  GDDR_A_DM7       V VIA .
$1258     -4.520    -4.978   1  D4   (B)  #370  GDDR_A_DQ33      V VIA .
$1259     -4.528    -5.116   2  D5   (B)  #387  GDDR_A_DQ57      V VIA .
$1260     -4.452    -5.094   1  D5   (B)  #386  GDDR_A_DQ56      V VIA .
$1261     -4.330    -5.086   3  D5   (B)  #364  GDDR_A_DQ5       V VIA .
$1262     -4.337    -5.030   3  D5   (B)  #365  GDDR_A_DQ6       V VIA .
$1263     -4.213    -5.041   1  D5   (B)  #366  GDDR_A_DQ7       V VIA .
$1264     -4.097    -5.028   1  D5   (B)  #363  GDDR_A_DQ4       V VIA .
$1265     -4.007    -4.992   2  D4   (B)  #402  GDDR_A_DQS0      V TEST .
$1266     -4.006    -5.072   1  D5   (B)  #329  GDDR_A_DQS#0     V TEST .
$1267     -3.899    -5.027   1  D5   (B)  #360  GDDR_A_DQ3       V VIA .
$1268     -3.791    -5.143   3  D5   (B)  #349  GDDR_A_DQ2       V VIA .
$1269     -3.728    -5.200   1  C5   (B)  #337  GDDR_A_DQ0       V VIA .
$1270     -3.727    -5.121   2  C5   (B)  #338  GDDR_A_DQ1       V VIA .
$1271     -5.140    -4.629   3  E4   (B)  #393  GDDR_A_DQ62      V VIA .
$1272     -5.088    -4.666   3  E4   (B)  #390  GDDR_A_DQ60      V VIA .
$1273     -5.042    -5.000   3  E5   (B)  #336  GDDR_A_DQS#7     V TEST .
$1274     -4.986    -5.030   3  D5   (B)  #388  GDDR_A_DQ58      V VIA .
$1275     -5.040    -5.082   1  E5   (B)  #394  GDDR_A_DQ63      V VIA .
$1276     -5.144    -5.156   1  E5   (B)  #391  GDDR_A_DQ61      V VIA .
$1281     -4.780    -7.748   1  D7   (B)  #1262 ULVDS_CTRL_DATA  V VIA .
$1282     -4.086    -3.716   3  D3   (B)  #314  AT_XTALOUT       V VIA .
$1283     -4.139    -3.724   3  D3   (B)  #313  AT_XTALIN        V VIA .
$1284     -5.722    -1.179   3  E1   (B)  #1263 ULVDS_VCC_EN     V VIA .
$1285     -5.363    -1.830   1  E2   (B)  #538  ULVDS_DDC_CLK    V VIA .
$1286     -5.475    -1.894   3  E2   (B)  #540  ULVDS_A_DN0      V VIA .
$1287     -5.475    -1.944   3  E2   (B)  #541  ULVDS_A_DP0      V VIA .
$1288     -5.526    -1.941   3  E2   (B)  #526  ULVDS_A_DN1      V VIA .
$1289     -5.527    -1.991   3  E2   (B)  #527  ULVDS_A_DP1      V VIA .
$1290     -5.529    -2.041   3  E2   (B)  #530  ULVDS_A_CLKN     V VIA .
$1291     -5.901    -2.275   1  E2   (B)  #1259 ULVDS_PWM        V VIA .
$1292     -5.839    -2.500   1  E3   (B)  #1260 ULVDS_INV_EN     V VIA .
$1293     -5.131    -4.054   3  E4   (B)  #272  AT_MEM_ID3       V VIA .
$1294     -5.057    -4.193   1  E4   (B)  #271  AT_MEM_ID2       V VIA .
$1313      4.494    -2.688   1  D3   (B)  #734  CHG_TRVL_DCINDIV_10 V VIA .
$1314      4.512    -2.615   2  D3   (B)  #978  CHG_TRS_COM_10   V VIA .
$1315      4.481    -2.538   1  D3   (B)  #977  CHG_ACOFF_EN_10  V VIA .
$1316      4.098    -2.127   1  D2   (B)  #727  CHG_ICHM_JP_10   V VIA .
$1317      4.340    -2.021   1  D2   (B)  #1337 SMART_ADP_ID     V VIA .
$1318      3.998    -1.908   3  D2   (B)  #169  CHG_IAC_10       V VIA .
$1319      3.938    -1.930   3  D2   (B)  #165  CHG_ACAV_10      V VIA .
$1320      3.909    -2.457   1  D2   (B)  #215  P_+V3.3A_VO2_10  V VIA .
$1321      3.681    -2.439   3  C2   (B)  #1351 P_+V3.3A_SNB_20  V VIA .
$1322      3.686    -2.490   3  C2   (B)  #206  P_+5V3V_SKIPSEL_10 V VIA .
$1323      3.750    -2.604   1  D3   (B)  #210  P_+5V3V_ENC_10   V VIA .
$1324      3.898    -2.609   1  D3   (B)  #975  CHG_DCIN_DIV_10  V VIA .
$1325      3.692    -2.827   3  C3   (B)  #1352 P_+V5A_SNB_20    V VIA .
$1326      1.783    -3.817   1  B4   (B)  #713  USB_PP1          V VIA .
$1327      1.818    -3.673   1  B3   (B)  #128  BT_LED#          V VIA .
$1328      1.601    -3.442   1  B3   (B)  #148  PCIE_WAKE#_R     V VIA .
$1329      1.599    -3.318   1  B3   (B)  #125  EC_BTCOMBO_DIS#_DB V VIA .
$1330      1.178    -3.669   1  A3   (B)  #672  PCIE_WAKE#       V VIA .
$1331      1.268    -3.418   1  B3   (B)  #140  CLK_PCI_JIG      V VIA .
$1332      1.154    -3.060   1  A3   (B)  #81   P_+V1.5_OUT_S    V VIA .
$1333      1.579    -2.601   1  B3   (B)  #127  WLAN_LED#        V VIA .
$1334      1.606    -2.480   1  B2   (B)  #137  N72718509        V VIA .
$1335      1.135    -2.290   1  A2   (B)  #493  P_+V1.5_DH_30    V VIA .
$1336      0.502    -1.852   1  A2   (B)  #1522 P_+V1.8S_FB_10   V VIA .
$1337      0.402    -1.854   3  A2   (B)  #1360 P_+V1.8S_EN_10   V VIA .
$1338      0.356    -1.835   3  A2   (B)  #1558 +V1.8S_PG        V VIA .
$1339      0.357    -1.886   3  A2   (B)  #1559 P_+V1.8S_PWRGD_10 V VIA .
$1340     -0.100    -1.946   1  A2   (B)  #11   P_+V1.8S_OUT_S   V VIA .
$1341     -0.451    -1.980   1  A2   (B)  #730  P_+VTT_VSSFB_SL_10 V VIA .
$1342     -0.370    -2.109   1  A2   (B)  #729  P_+VTT_FB_JP_10  V VIA .
$1343     -0.459    -2.231   1  A2   (B)  #1341 P_+VTT_COMP_RC_10 V VIA .
$1344      0.355    -2.180   3  A2   (B)  #1358 P_+V1.8S_LX_30   V VIA .
$1345      0.405    -2.188   3  A2   (B)  #1359 P_+V1.8S_SNB_20  V VIA .
$1346      0.619    -2.015   3  A2   (B)  #1372 P_+V1.8S_VCC_10  V VIA .
$1347      0.644    -1.970   3  A2   (B)  #1455 P_+V1.8S_JP_10   V VIA .
$1348      0.842    -2.418   1  A2   (B)  #1366 P_+V1.5_VFB_JP_10 V VIA .
$1349      0.799    -4.134   1  A4   (B)  #635  SLP_S3#_3R       V VIA .
$1350      0.634    -4.194   1  A4   (B)  #577  ADAPT_OC_IINP    V VIA .
$1351      0.337    -4.295   1  A4   (B)  #583  SUS_PWR_DN_ACK_D V VIA .
$1352      0.602    -4.527   1  A4   (B)  #621  PCH_PWROK        V VIA .
$1353      0.653    -4.608   3  A4   (B)  #607  EC_WIRELESS_LED  V VIA .
$1354      0.678    -4.652   3  A4   (B)  #610  EC_BTCOMBO_DIS   V VIA .
$1355      0.730    -4.913   3  A4   (B)  #640  +VSTBY           V VIA .
$1356      0.693    -4.860   3  A4   (B)  #597  A20GATE_D        V VIA .
$1357      0.464    -4.714   1  A4   (B)  #587  EC_WLAN_DIS      V VIA .
$1358      0.314    -4.714   2  A4   (B)  #591  PCI_SERR#        V VIA .
$1359      0.255    -4.755   2  A4   (B)  #630  EC_SMB0_CLK_3AL  V VIA .
$1360      0.256    -4.608   1  A4   (B)  #584  BATT_THER_ALERT# V VIA .
$1361      0.184    -4.713   1  A4   (B)  #588  SYS_PWROK_R      V VIA .
$1362     -0.854    -5.335   3  A5   (B)  #1505 N28991749        V VIA .
$1363     -0.918    -5.322   1  A5   (B)  #850  PCH_SMB_DAT_3S   V VIA .
$1364     -1.318    -4.669   3  B4   (B)  #1133 SM_VREF          V VIA .
$1365     -1.345    -4.623   3  B4   (B)  #1377 M_VREF_R         V VIA .
$1366     -1.781    -3.057   3  B3   (B)  #1121 RSVD7            V VIA .
$1367     -1.831    -3.058   3  B3   (B)  #1120 RSVD6            V VIA .
$1368     -1.758    -2.862   1  B3   (B)  #82   P_CPU_VIN_SHAPE3 V VIA .
$1369     -0.955    -2.610   1  A3   (B)  #970  M_A_DQ_VREF1     V VIA .
$1370     -0.608    -2.228   3  A2   (B)  #501  P_+VTT_RF_10     V VIA .
$1371     -0.553    -2.214   3  A2   (B)  #504  P_+VTT_VFB_10    V VIA .
$1372     -0.599    -1.956   2  A2   (B)  #500  P_+VTT_PWRGD_10  V VIA .
$1373     -0.672    -1.961   2  A2   (B)  #503  P_+VTT_BST+_10   V VIA .
$1374     -0.805    -1.915   1  A2   (B)  #1334 P_+VTT_BST-_10   V VIA .
$1375     -1.621    -2.383   1  B2   (B)  #1355 P_+VCORE_SNB3_20 V VIA .
$1376     -1.668    -2.172   1  B2   (B)  #106  P_CPU_EN1_R_10   V VIA .
$1377     -1.596    -2.121   1  B2   (B)  #78   P_+VTT_OUT_S     V VIA .
$1378     -1.765    -2.027   2  B2   (B)  #103  P_CPU_BST1+_20   V VIA .
$1379     -1.837    -2.023   2  B2   (B)  #973  P_CPU_BST1-_20   V VIA .
$1380     -2.386    -1.899   1  B2   (B)  #104  P_CPU_DH1_30     V VIA .
$1381     -2.495    -1.973   1  B2   (B)  #108  P_CPU_LX1_30     V VIA .
$1382     -2.905    -1.993   1  C2   (B)  #464  P_CPU_CSP3_JP_10 V VIA .
$1383     -3.063    -1.875   3  C2   (B)  #473  P_CPU_FB_RC_10   V VIA .
$1384     -3.195    -1.738   1  C2   (B)  #1396 P_CPU_TRBST_RC_10 V VIA .
$1385     -3.104    -1.906   3  C2   (B)  #542  P_CPU_NTC_10     V VIA .
$1386     -3.105    -1.957   3  C2   (B)  #469  P_CPU_DROOP_10   V VIA .
$1387     -3.155    -2.039   1  C2   (B)  #470  P_CPU_FB_10      V VIA .
$1388     -3.222    -2.105   3  C2   (B)  #472  P_CPU_DIFFOUT_10 V VIA .
$1389     -3.273    -2.125   3  C2   (B)  #544  P_CPU_TSENSE_10  V VIA .
$1390     -3.352    -1.985   1  C2   (B)  #1131 VSS_SENSE        V VIA .
$1391     -3.367    -2.079   1  C2   (B)  #1127 VCC_SENSE        V VIA .
$1392     -3.455    -2.162   1  C2   (B)  #1137 IMVP_PWRGD       V VIA .
$1393     -3.293    -2.260   1  C2   (B)  #1556 P_CPU_ENABLE_10  V VIA .
$1394     -3.258    -2.380   1  C2   (B)  #543  P_CPU_TSENSEA_10 V VIA .
$1395     -2.690    -3.051   1  C3   (B)  #1098 H_SNB_IVB#       V VIA .
$1396     -2.480    -3.067   1  B3   (B)  #1122 VCCIO_SEL        V VIA .
$1397     -2.334    -3.060   1  B3   (B)  #1023 DP_COMP          V VIA .
$1398     -2.094    -2.831   1  B3   (B)  #114  P_CPU_LX3_30     V VIA .
$1399     -1.993    -3.053   1  B3   (B)  #1102 SM_RCOMP1        V VIA .
$1400     -2.963    -5.405   1  C5   (B)  #1096 XDP_PREQ#        V VIA .
$1401     -3.068    -5.411   1  C5   (B)  #1084 XDP_OBS3         V VIA .
$1402     -3.033    -5.498   2  C5   (B)  #1086 XDP_OBS5         V VIA .
$1403     -3.036    -5.566   2  C5   (B)  #1088 XDP_OBS7         V VIA .
$1404     -3.191    -5.931   2  C5   (B)  #1109 XDP_TRST#        V VIA .
$1405     -3.204    -6.004   2  C5   (B)  #1106 XDP_TDO          V VIA .
$1406     -3.210    -6.085   3  C5   (B)  #1105 XDP_TDI          V VIA .
$1407     -3.233    -6.139   3  C5   (B)  #1108 XDP_TMS          V VIA .
$1408     -3.083    -6.076   1  C5   (B)  #1104 XDP_TCK          V VIA .
$1409     -2.653    -6.099   1  C5   (B)  #1095 XDP_PRDY#        V VIA .
$1410     -2.720    -6.160   3  C5   (B)  #1082 XDP_OBS1         V VIA .
$1411     -2.750    -6.205   3  C5   (B)  #1083 XDP_OBS2         V VIA .
$1412     -3.047    -6.223   1  C5   (B)  #1441 SYS_PWROK        V VIA .
$1413     -3.066    -6.328   1  C6   (B)  #1090 XDP_DBR#         V VIA .
$1414     -3.228    -6.331   1  C6   (B)  #1002 PX_MODE_PWR      V VIA .
$1415     -3.354    -7.268   3  C6   (B)  #995  +VCCADPLLB       V VIA .
$1416     -3.357    -7.319   3  C6   (B)  #994  +VCCADPLLA       V VIA .
$1417     -4.333    -8.295   1  D7   (B)  #489  P_OTH_ODD_G      V VIA .
$1418     -4.852    -8.341   3  D7   (B)  #474  ODD_IN#          V VIA .
$1419     -4.852    -8.289   3  D7   (B)  #475  ODD_MD#          V VIA .
$1420     -4.691    -7.836   1  D7   (B)  #1001 +VCCADAC         V VIA .
$1421     -4.864    -7.815   1  D7   (B)  #1271 DGPU_DDC_SELECT# V VIA .
$1422     -4.940    -7.589   2  D7   (B)  #1179 CLKOUTLEX2       V PIN TP11.1
$1423     -4.763    -7.578   3  D7   (B)  #1180 CLKOUTLEX3       V PIN TP12.1
$1424     -4.560    -7.574   1  D7   (B)  #1215 XTAL25_OUT       V TEST .
$1425     -4.544    -7.650   3  D7   (B)  #1214 XTAL25_IN        V TEST .
$1426     -4.481    -7.639   3  D7   (B)  #1213 XCLK_RCOMP       V VIA .
$1427     -3.624    -7.103   3  C6   (B)  #1362 PCIE_TXP5_C      V VIA .
$1428     -3.484    -7.080   3  C6   (B)  #134  PCIE_TXP3_C      V VIA .
$1429     -3.484    -7.030   3  C6   (B)  #133  PCIE_TXN3_C      V VIA .
$1430     -3.616    -7.043   3  C6   (B)  #667  PCIE_TXN1_C      V VIA .
$1431     -3.779    -6.932   3  D6   (B)  #1326 N70004794        V PIN TP23.1
$1432     -3.808    -6.885   3  D6   (B)  #1313 N70009139        V PIN TP24.1
$1433     -3.488    -6.787   1  C6   (B)  #1006 SPI_CS0#         V VIA .
$1434     -4.221    -6.352   1  D6   (B)  #1327 N70002830        V PIN TP21.1
$1435     -4.092    -6.149   1  D5   (B)  #1107 H_THRMTRIP#      V VIA .
$1436     -4.249    -5.903   1  D5   (B)  #1420 VRAM_VREF_DQ1    V VIA .
$1437     -4.429    -6.257   1  D6   (B)  #1163 SATA3_RBIAS      V VIA .
$1438     -4.454    -6.334   2  D6   (B)  #1298 GPIO49           V VIA .
$1439     -4.528    -6.256   1  D6   (B)  #1297 GPIO16           V VIA .
$1440     -4.652    -6.230   1  D5   (B)  #1302 MFG_MODE         V VIA .
$1441     -4.589    -6.381   1  D6   (B)  #1157 BBS_BIT0         V VIA .
$1442     -4.968    -6.381   1  D6   (B)  #1208 PCH_SMB0_CLK_3A  V VIA .
$1443     -4.806    -6.162   3  D5   (B)  #1303 GPIO34           V VIA .
$1444     -4.754    -6.155   3  D5   (B)  #1300 GFX_DET          V VIA .
$1445     -4.710    -6.051   1  D5   (B)  #1423 VRAM_VREF_CA4    V VIA .
$1446     -4.456    -5.557   3  D5   (B)  #1544 UG1_ZQ           V VIA .
$1447     -3.727    -5.456   1  C5   (B)  #1428 GDDR_A_CLK0_R    V VIA .
$1448     -3.607    -4.890   1  C4   (B)  #569  VR_VIDSOUT       V VIA .
$1449     -3.524    -4.642   1  C4   (B)  #1237 SB_RST#          V VIA .
$1450     -3.620    -4.488   3  C4   (B)  #1070 PEG_TXN7         V VIA .
$1451     -3.621    -4.436   3  C4   (B)  #1078 PEG_TXP7         V VIA .
$1452     -3.557    -4.436   3  C4   (B)  #1069 PEG_TXN6         V VIA .
$1453     -3.557    -4.386   3  C4   (B)  #1077 PEG_TXP6         V VIA .
$1454     -3.622    -4.381   3  C4   (B)  #1068 PEG_TXN5         V VIA .
$1455     -3.621    -4.330   3  C4   (B)  #1076 PEG_TXP5         V VIA .
$1456     -3.560    -4.278   3  C4   (B)  #1075 PEG_TXP4         V VIA .
$1457     -3.507    -4.277   3  C4   (B)  #1066 PEG_TXN3         V VIA .
$1458     -3.507    -4.227   3  C4   (B)  #1074 PEG_TXP3         V VIA .
$1459     -3.564    -4.179   3  C4   (B)  #1064 PEG_TXN1         V VIA .
$1460     -3.614    -4.237   3  C4   (B)  #1065 PEG_TXN2         V VIA .
$1461     -3.614    -4.186   3  C4   (B)  #1073 PEG_TXP2         V VIA .
$1462     -3.564    -4.129   3  C4   (B)  #1072 PEG_TXP1         V VIA .
$1463     -3.515    -4.119   3  C4   (B)  #1063 PEG_TXN0         V VIA .
$1464     -3.516    -4.067   3  C4   (B)  #1071 PEG_TXP0         V VIA .
$1465     -3.567    -3.720   1  C3   (B)  #86   P_+VDDCORE_OUT_S V VIA .
$1466     -3.930    -3.907   1  D4   (B)  #446  AT_PCIE_VDDR     V VIA .
$1467     -4.575    -3.508   1  D3   (B)  #986  P_OTH_EN3VDELY_10 V VIA .
$1468     -4.793    -3.555   1  D3   (B)  #486  P_OTH_ENGPU_GATE_10 V VIA .
$1469     -4.831    -3.782   2  D4   (B)  #307  DAC2_RSET        V VIA .
$1470     -4.904    -3.778   2  D4   (B)  #297  N18403291        V VIA .
$1471     -4.971    -3.761   3  D4   (B)  #299  N18403289        V VIA .
$1472     -4.817    -3.287   1  D3   (B)  #302  PX_EN            V VIA .
$1473     -4.795    -3.124   2  D3   (B)  #626  EC_LID_SW#       V VIA .
$1474     -4.875    -3.124   1  D3   (B)  #624  PWR_SWIN#        V VIA .
$1475     -4.954    -2.998   1  D3   (B)  #691  EC_PWR_LED#_W_R  V VIA .
$1476     -4.825    -3.015   2  D3   (B)  #690  PWR_SWIN#_R      V VIA .
$1477     -4.745    -3.018   1  D3   (B)  #689  EC_LID_SW#_R     V VIA .
$1478     -4.638    -3.090   1  D3   (B)  #688  +V3.3AL_FBH3     V VIA .
$1479     -4.346    -3.053   1  D3   (B)  #279  PWRCNTL_0        V VIA .
$1480     -4.272    -2.985   3  D3   (B)  #284  PWRCNTL_1        V VIA .
$1481     -4.222    -3.002   3  D3   (B)  #518  P_+VDDCORE_PGOOD_10 V VIA .
$1482     -4.136    -2.968   1  D3   (B)  #521  P_+VDDCORE_VOUT_10 V VIA .
$1483     -4.152    -2.857   1  D3   (B)  #1367 P_+VDDCORE_VFB_JP_10 V VIA .
$1484     -3.594    -2.532   1  C3   (B)  #1005 BUF_PLT_RST#_R   V VIA .
$1485     -3.598    -2.311   1  C2   (B)  #623  EC_FAN1_PWM      V VIA .
$1486     -3.524    -2.130   2  C2   (B)  #1504 FAN1_PWM_R       V VIA .
$1487     -5.744    -1.121   3  E1   (B)  #1481 LCDVCC_DISCHARGE V VIA .
$1488     -5.970    -0.982   1  E1   (B)  #564  +V5S_D           V VIA .
$1489     -5.923    -1.058   2  E1   (B)  #258  DCRT_B           V VIA .
$1490     -5.920    -1.128   2  E1   (B)  #273  DCRT_G           V VIA .
$1491     -5.920    -1.206   1  E1   (B)  #303  DCRT_R           V VIA .
$1492     -6.073    -1.361   1  E2   (B)  #558  CRT_DDC_DATA_5S  V VIA .
$1493     -5.866    -1.328   1  E2   (B)  #1238 UCRT_B           V VIA .
$1494     -5.623    -1.794   1  E2   (B)  #1240 UCRT_DDC_DATA    V VIA .
$1495     -5.717    -2.210   1  E2   (B)  #715  USB_PN10         V VIA .
$1496     -5.933    -2.023   1  E2   (B)  #1444 DMIC_DAT         V VIA .
$1497     -5.699    -2.331   1  E2   (B)  #616  EC_INV_PWM       V VIA .
$1498     -5.551    -2.309   1  E2   (B)  #535  BL_ENABLE        V VIA .
$1499     -5.615    -2.462   1  E2   (B)  #592  BKL_STAT         V VIA .
$1500     -5.739    -2.613   1  E3   (B)  #636  EC_BKLTEN        V VIA .
$1501     -6.067    -3.019   3  E3   (B)  #653  MDI0-            V VIA .
$1502     -6.101    -3.067   3  E3   (B)  #655  MDI1-            V VIA .
$1503     -6.089    -3.126   3  E3   (B)  #657  MDI2-            V VIA .
