 X450VC-MB-R20        FABMASTER (R)          licence #5039 TEST RESEARCH INC, 

 Test Fixture Nails    1311/1464 Selected Drills           25-Feb-2013 8:59
                       1311 Nails, 1633 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$687       5.197     4.240   3  2C   (T)  #1183 FDI_TXN3         V VIA .
$688       5.113     4.239   3  2C   (T)  #1185 FDI_TXP1         V VIA .
$689       5.079     4.159   1  2C   (T)  #1189 FDI_LSYNC1       V VIA .
$690       5.041     4.239   3  2C   (T)  #1179 FDI_LSYNC0       V VIA .
$691       5.080     4.283   3  2C   (T)  #1198 FDI_INT          V VIA .
$692       5.065     4.355   2  2C   (T)  #359  PEG_IRCOMP_R     V VIA .
$693       5.157     4.363   3  2C   (T)  #1170 DMI_RXN0         V VIA .
$694       5.096     4.418   2  2C   (T)  #1220 VCCUSA_SENSE     V PIN T0601.1
$695       5.038     4.594   1  2C   (T)  #1074 PCIENB_TXP6      V VIA .
$696       4.431     4.965   3  3C   (T)  #388  H_CPU_RSVD4      V VIA .
$697       4.381     4.963   3  3C   (T)  #385  H_CPU_RSVD2      V VIA .
$698       4.331     4.960   3  3C   (T)  #387  H_CPU_RSVD3      V VIA .
$699       4.345     5.180   1  3C   (T)  #1385 SUSB_EC_DSG      V VIA .
$700       4.270     5.160   2  3C   (T)  #1452 SUSB_GPU_DSG     V VIA .
$701       4.240     5.070   1  3C   (T)  #1005 +VCORE_DSG       V VIA .
$702       4.125     5.026   1  3C   (T)  #1214 CFG7             V VIA .
$703       4.080     5.109   1  3C   (T)  #91   SNB_SKTOCC#_R    V VIA .
$704       4.043     5.005   2  3C   (T)  #1205 PROCHOT#         V VIA .
$705       3.965     5.002   1  3C   (T)  #87   H_PROCHOT_S#_R   V VIA .
$706       3.950     5.175   1  3C   (T)  #368  PLT_RST#_R       V VIA .
$707       3.790     5.040   1  3C   (T)  #365  H_RESET#         V VIA .
$708       4.020     4.620   2  3C   (T)  #1117 XDP_TDI_R        V PIN T0308.1
$709       4.130     4.625   3  3C   (T)  #1213 CFG6             V VIA .
$710       4.195     4.630   1  3C   (T)  #1212 CFG5             V VIA .
$711       4.324     4.623   1  3C   (T)  #1215 VCC_DIESENSE     V PIN T0519.1
$712       4.276     4.536   1  3C   (T)  #1211 CFG4             V PIN T0526.1
$713       4.199     4.524   2  3C   (T)  #1210 CFG2             V PIN T0525.1
$714       4.118     4.531   1  3C   (T)  #1207 XDP_TDO_R        V PIN T3009.1
$715       4.019     4.552   2  3C   (T)  #1116 XDP_TRST#        V VIA .
$716       4.005     4.484   2  3C   (T)  #381  XDP_PREQ#        V VIA .
$717       4.016     4.085   1  3C   (T)  #887  M_B_DQ62         V VIA .
$718       3.495     4.555   1  3C   (T)  #1204 XDP_PRDY#        V PIN T0307.1
$719       0.696     4.075   1  4C   (T)  #1462 CRT_DATA_PCH     V VIA .
$720       0.635     4.330   1  4C   (T)  #964  +5VS_HDMI_CRT    V VIA .
$721       0.530     4.165   1  4C   (T)  #172  DDC_CLK          V VIA .
$722       0.467     4.220   2  5C   (T)  #169  DDC_DATA_CON     V VIA .
$723       0.395     4.230   2  5C   (T)  #754  +5VS_CRT_CON     V VIA .
$724       0.491     4.289   2  4C   (T)  #171  DDC_CLK_CON      V VIA .
$725       3.900     6.280   1  3D   (T)  #447  AC_BAT_SYS       V PIN T4601.1
$726       3.958     5.810   1  3C   (T)  #90   PWRLIMIT#_CPU    V VIA .
$727       4.120     5.950   1  3C   (T)  #526  P_GFX_VIN_S      V VIA .
$728       4.385     6.110   1  3C   (T)  #902  KSO14            V VIA .
$729       4.425     5.580   1  3C   (T)  #1444 P_GFX_DH1_30     V VIA .
$730       4.221     5.245   1  3C   (T)  #1002 +VTT_CPU_DSG     V VIA .
$731       4.699     5.228   1  2C   (T)  #386  +VCORE           V PIN PT8000.1
$732       5.201     5.884   2  2C   (T)  #917  P_VCORE_ISEN1_R_10 V VIA .
$733       5.165     5.950   2  2C   (T)  #916  P_VCORE_ISEN2_R_10 V VIA .
$734       5.160     6.040   2  2C   (T)  #1549 P_VCORE_ISL2+_10 V VIA .
$735       5.213     6.108   1  2C   (T)  #1548 P_VCORE_ISL1+_10 V VIA .
$736       5.390     6.045   1  2C   (T)  #545  P_VCORE_LX2_30   V VIA .
$737       5.411     5.884   1  2C   (T)  #1395 P_VCORE_DH2R_30  V VIA .
$738       5.320     5.465   1  2C   (T)  #543  P_VCORE_LX1_30   V VIA .
$739       5.460     5.385   1  2C   (T)  #1394 P_VCORE_DH1R_30  V VIA .
$740       6.050     5.475   1  2C   (T)  #303  +PEX_VDD         V VIA .
$741       6.068     5.258   2  2C   (T)  #1102 PCIENB_RXN6      V VIA .
$742       6.185     5.248   1  2C   (T)  #1101 PCIEG_TXN6       V VIA .
$743       6.260     5.275   2  2C   (T)  #1105 PCIEG_TXN7       V VIA .
$744       6.162     5.836   2  2C   (T)  #1325 FBA_DQM7         V VIA .
$745       6.084     5.844   2  2C   (T)  #1314 FBA_D63          V VIA .
$746       5.920     6.080   1  2C   (T)  #525  P_VCORE_VIN_S    V VIA .
$747       6.143     6.082   2  2C   (T)  #1311 FBA_D60          V VIA .
$748       6.127     6.015   2  2C   (T)  #1313 FBA_D62          V VIA .
$749       6.142     5.902   2  2C   (T)  #1312 FBA_D61          V VIA .
$750       6.346     5.720   1  2C   (T)  #1333 FBA_DQS_RN7      V VIA .
$751       6.430     5.689   1  2C   (T)  #1341 FBA_DQS_WP7      V VIA .
$752       6.535     5.672   1  2C   (T)  #1309 FBA_D59          V VIA .
$753       6.665     5.728   1  1C   (T)  #1306 FBA_D56          V VIA .
$754       6.709     5.580   1  1C   (T)  #1307 FBA_D57          V VIA .
$755       6.878     5.587   1  1C   (T)  #1308 FBA_D58          V VIA .
$756       6.677     5.234   2  1C   (T)  #1294 FBA_D45          V VIA .
$757       6.872     5.264   2  1C   (T)  #1338 FBA_DQS_WP4      V VIA .
$758       7.003     5.234   3  1C   (T)  #1232 FBA_CMD16        V VIA .
$759       7.280     5.250   2  1C   (T)  #464  FB_CAL_PU_GND    V VIA .
$760       7.745     5.235   1  1C   (T)  #1610 IBAT_REF_EC      V VIA .
$761       7.795     5.805   1  1C   (T)  #1266 FBA_D2           V VIA .
$762       7.726     5.860   1  1C   (T)  #1277 FBA_D3           V VIA .
$763       7.625     5.890   1  1C   (T)  #1254 FBA_D0           V VIA .
$764       7.460     5.720   1  1C   (T)  #1318 FBA_DQM0         V VIA .
$765       7.333     5.621   2  1C   (T)  #1288 FBA_D4           V VIA .
$766       7.258     5.617   2  1C   (T)  #1299 FBA_D5           V VIA .
$767       7.139     5.584   1  1C   (T)  #1248 FBA_CMD4         V VIA .
$768       7.185     5.695   1  1C   (T)  #1315 FBA_D7           V VIA .
$769       6.965     5.835   1  1C   (T)  #1249 FBA_CMD5         V VIA .
$770       6.882     6.055   2  1C   (T)  #1247 FBA_CMD30        V VIA .
$771       6.779     6.045   1  1C   (T)  #1239 FBA_CMD23        V VIA .
$772       6.800     6.120   2  1C   (T)  #1240 FBA_CMD24        V VIA .
$773       6.495     6.240   1  2D   (T)  #462  FBA_ZQ7          V VIA .
$774       6.535     6.328   1  2D   (T)  #1230 FBA_CMD14        V VIA .
$775       6.644     6.298   1  2D   (T)  #1241 FBA_CMD25        V VIA .
$776       6.911     6.133   1  1C   (T)  #1242 FBA_CMD26        V VIA .
$777       7.330     6.347   1  1D   (T)  #458  FBA_ZQ3          V VIA .
$778       7.400     6.302   3  1D   (T)  #1156 FBA_CLK0#        V VIA .
$779       7.408     6.240   3  1D   (T)  #339  FBAVREFQ0        V VIA .
$780       7.883     6.047   1  1C   (T)  #124  DGPU_LIMIT       V VIA .
$781       7.815     7.310   1  1D   (T)  #730  N24762087        V VIA .
$782       7.233     6.861   1  1D   (T)  #337  FBAVREFA0        V VIA .
$783       7.209     7.031   1  1D   (T)  #210  LVDS_LCLKP_PCH   V VIA .
$784       7.082     7.038   3  1D   (T)  #204  LVDS_L1N_PCH     V VIA .
$785       7.027     7.018   3  1D   (T)  #198  LVDS_L0P_PCH     V VIA .
$786       6.939     6.441   1  1D   (T)  #1252 FBA_CMD8         V VIA .
$787       6.618     6.833   1  2D   (T)  #338  FBAVREFA1        V VIA .
$788       6.445     6.837   2  2D   (T)  #460  FBA_ZQ5          V VIA .
$789       6.358     6.833   1  2D   (T)  #340  FBAVREFQ1        V VIA .
$790       6.480     7.613   1  2D   (T)  #752  I_BAT_SENSE-     V VIA .
$791       6.348     7.614   1  2D   (T)  #734  BAT_CON          V PIN PT6010.1
$792       6.245     7.560   1  2D   (T)  #82   SMB0_CLK         V PIN PT6018.1
$793       6.155     7.619   3  2D   (T)  #733  SMB0_DAT_CLK_CON V VIA .
$794       6.135     7.560   3  2D   (T)  #80   SMB0_DAT         V PIN PT6017.1
$795       6.045     7.620   3  2D   (T)  #732  SMB0_DAT_BAT_CON V VIA .
$796       6.025     7.560   3  2D   (T)  #489  BAT1_IN_OC#      V PIN PT6016.1
$797       5.912     7.598   1  2D   (T)  #731  TS1#_BAT_CON     V VIA .
$798       5.955     7.032   1  2D   (T)  #1498 P_CHG_HG_30      V VIA .
$799       5.655     6.718   1  2D   (T)  #142  +3VS_TP          V VIA .
$800       5.510     6.715   1  2D   (T)  #494  CPAD_INT#_R      V VIA .
$801       5.445     6.565   2  2D   (T)  #247  P_VCORE_FB_10    V VIA .
$802       5.425     6.495   2  2D   (T)  #61   P_VCORE_VSEN_10  V VIA .
$803       5.409     6.741   1  2D   (T)  #496  SMB_DAT_S        V VIA .
$804       5.363     6.833   2  2D   (T)  #1445 P_VCORE_VDD_20   V VIA .
$805       5.330     6.895   2  2D   (T)  #250  P_VCORE_VREF_QRTH_10 V VIA .
$806       5.325     6.658   2  2D   (T)  #907  KSO7             V VIA .
$807       5.265     6.695   2  2D   (T)  #906  KSO0             V VIA .
$808       5.223     6.750   2  2D   (T)  #67   N25945002        V VIA .
$809       5.228     6.898   2  2D   (T)  #1041 P_CHG_ACN_10     V VIA .
$810       5.180     7.035   1  2D   (T)  #39   H_SPKL-          V VIA .
$811       5.160     6.925   2  2D   (T)  #1043 P_CHG_ACP_10     V VIA .
$812       5.110     6.870   2  2D   (T)  #254  P_VCORE_TSEN_10  V VIA .
$813       5.075     6.780   1  2D   (T)  #68   SNB_SKTOCC#      V VIA .
$814       5.130     6.688   1  2D   (T)  #1437 P_VCORE_RSET_10  V VIA .
$815       5.065     6.687   3  2D   (T)  #901  KSI6             V VIA .
$816       5.010     6.721   2  2D   (T)  #899  KSO3             V VIA .
$817       4.870     6.725   1  2D   (T)  #1446 GFX_PWRGD        V PIN PT8012.1
$818       4.804     6.737   3  2D   (T)  #1379 N21767018        V VIA .
$819       4.747     6.718   3  2D   (T)  #55   VR_SVID_CLK      V PIN PT8006.1
$820       4.684     6.687   2  2D   (T)  #58   P_GFX_RTN_10     V VIA .
$821       4.616     6.688   2  2D   (T)  #252  N30327785        V VIA .
$822       4.635     6.755   2  2D   (T)  #1433 P_GFX_IMON_10    V VIA .
$823       4.200     7.010   1  3D   (T)  #1401 N46883365        V VIA .
$833       7.008     0.383   2  1A   (B)  #506  +3VA_BD1         V VIA .
$834       0.460     0.245   1  5A   (B)  #46   EX_MIC_IN_AC_CON V VIA .
$835       0.605     0.505   1  4A   (B)  #450  MIC1_VREFOUT_L   V VIA .
$836       0.715     0.480   1  4A   (B)  #441  LDO_CAP          V VIA .
$837       0.735     0.570   1  4A   (B)  #737  TOU_CON          V VIA .
$838       0.810     0.675   1  4A   (B)  #334  N27923989        V VIA .
$839       0.900     0.615   2  4A   (B)  #962  +5VS_AUDIO       V PIN T3606.1
$840       0.910     0.685   2  4A   (B)  #1493 JDREF            V VIA .
$841       0.950     0.750   2  4A   (B)  #451  LINE1_JD         V VIA .
$842       0.760     0.800   1  4A   (B)  #335  INTMIC_P         V VIA .
$843       0.785     1.015   1  4A   (B)  #439  +5V_USB2         V VIA .
$844       0.757     1.334   1  4A   (B)  #568  USB_U1-_CON      V VIA .
$845       1.130     0.950   2  4A   (B)  #333  AUD_PD#          V VIA .
$846       1.155     0.885   2  4A   (B)  #162  DMIC_DATA_R      V VIA .
$847       1.064     0.824   1  4A   (B)  #31   DVDD_IO          V PIN T3607.1
$848       1.034     0.600   1  4A   (B)  #1527 N23694875        V VIA .
$849       1.150     0.475   2  4A   (B)  #1526 MIC2_VREFO       V PIN T3605.1
$850       1.190     0.530   2  4A   (B)  #1528 N23694873        V VIA .
$851       1.435     0.695   1  4A   (B)  #440  OC#1_USB         V VIA .
$852       1.410     0.770   2  4A   (B)  #1124 ACZ_SYNC_AUD     V VIA .
$853       1.345     0.743   2  4A   (B)  #417  ACZ_SDIN0_AUD    V VIA .
$854       1.330     0.810   2  4A   (B)  #1120 ACZ_SDOUT_AUD    V VIA .
$855       1.350     0.935   1  4A   (B)  #294  DMIC_CLK         V VIA .
$856       1.440     0.955   1  4A   (B)  #163  DMIC_DATA        V VIA .
$857       1.448     1.048   1  4A   (B)  #161  ACZ_BCLK_AUD     V VIA .
$858       1.445     1.150   1  4A   (B)  #150  SD-DATA0         V VIA .
$859       1.361     1.070   1  4A   (B)  #1427 USB_PN1          V VIA .
$860       1.260     1.050   1  4A   (B)  #1534 OP_SD#           V VIA .
$861       1.170     1.078   1  4A   (B)  #1450 DLY_OP_SD#       V VIA .
$862       1.095     1.150   1  4A   (B)  #1122 ACZ_RST#_AUD     V VIA .
$863       1.215     1.340   1  4A   (B)  #148  SD-DATA1         V VIA .
$864       1.270     1.405   2  4A   (B)  #1504 U3_U3RXDP1_PCH   V VIA .
$865       1.360     1.350   1  4A   (B)  #437  +5V_USB3_0       V VIA .
$866       1.585     1.330   1  4A   (B)  #152  SDCLK            V VIA .
$867       1.602     1.439   1  4A   (B)  #945  PCIE_TXP6_GLAN   V VIA .
$868       1.758     1.381   1  4A   (B)  #959  PCIE_RXN6_GLAN   V VIA .
$869       1.942     1.258   1  4A   (B)  #166  SDCLK_R          V VIA .
$870       2.035     1.445   1  4A   (B)  #890  N18020598        V VIA .
$871       2.114     1.526   1  4A   (B)  #741  3VSUS_PWRGD      V VIA .
$872       2.245     1.245   1  4A   (B)  #1148 PM_SUSC#         V VIA .
$873       2.585     0.940   2  3A   (B)  #179  CAP_LED#         V VIA .
$874       2.575     0.833   1  3A   (B)  #412  PWRSW#           V VIA .
$875       2.627     0.525   1  3A   (B)  #1543 N36000074        V VIA .
$876       2.837     0.585   1  3A   (B)  #1465 N36000019        V VIA .
$877       2.830     0.762   2  3A   (B)  #413  PWR_SW#          V VIA .
$878       2.767     0.797   2  3A   (B)  #143  EC_RST#          V VIA .
$879       2.650     0.909   2  3A   (B)  #414  LIDSW#           V VIA .
$880       2.785     1.064   1  3A   (B)  #144  FORCE_OFF#       V VIA .
$881       2.860     1.165   1  3A   (B)  #415  LID_SW#          V VIA .
$882       2.585     1.110   1  3A   (B)  #896  KSO1             V VIA .
$883       2.600     1.220   2  3A   (B)  #914  KSO2             V VIA .
$884       2.665     1.270   1  3A   (B)  #107  EXT_SCI#         V VIA .
$885       2.580     1.485   1  3A   (B)  #1486 PM_CLKRUN#       V VIA .
$886       2.845     1.610   1  3A   (B)  #146  GPU_THERM#       V VIA .
$887       3.095     1.095   1  3A   (B)  #370  H_PECI_ISO       V VIA .
$888       3.250     0.658   1  3A   (B)  #1501 U3_U3TXDP2_PCH   V VIA .
$889       3.354     0.715   1  3A   (B)  #1499 U3_U3RXDP2_PCH   V VIA .
$890       5.300     1.375   1  2A   (B)  #99   CPAD_INT#        V VIA .
$891       5.531     0.866   1  2A   (B)  #317  +RTC_BAT         V VIA .
$892       5.663     0.925   1  2A   (B)  #349  +VCC_RTC         V VIA .
$893       5.744     0.887   1  2A   (B)  #318  +RTCBAT          V PIN T2003.1
$894       5.735     1.390   1  2A   (B)  #120  BIOS_WP#         V VIA .
$895       5.835     1.370   2  2A   (B)  #112  EC_SCE#_PCH      V VIA .
$896       5.900     1.396   2  2A   (B)  #114  EC_SO_PCH        V VIA .
$897       5.895     1.465   2  2A   (B)  #121  +3VM_SPI_WP0#    V VIA .
$898       5.895     1.540   2  2A   (B)  #117  EC_SCK_PCH       V VIA .
$899       6.075     1.635   2  2A   (B)  #119  EC_SI_PCH        V VIA .
$900       6.120     1.575   2  2A   (B)  #118  SPISI0           V PIN T2804.1
$901       6.195     1.235   1  2A   (B)  #23   +3VM_SPI         V VIA .
$902       6.260     1.293   2  2A   (B)  #436  +3VM_SPI_00      V VIA .
$903       6.267     1.560   1  2A   (B)  #1477 DIMM_SEL0        V VIA .
$904       6.390     1.577   1  2A   (B)  #1558 SML0_DAT         V VIA .
$905       6.519     1.590   1  2A   (B)  #1508 OC6#             V VIA .
$906       6.510     1.400   1  2A   (B)  #116  SPICLK0          V PIN T2803.1
$907       6.610     1.420   1  2A   (B)  #354  +12VS            V VIA .
$908       6.695     1.543   2  1A   (B)  #94   X2RTC            V VIA .
$909       6.765     1.545   2  1A   (B)  #407  X1_RTC           V VIA .
$910       6.840     1.500   1  1A   (B)  #1027 3VSUS_ON         V VIA .
$911       7.007     0.453   2  1A   (B)  #503  BD_PWR_LED#      V VIA .
$912       7.535     1.460   1  1A   (B)  #1559 PCH_TEMP_ALERT#  V VIA .
$913       7.455     1.535   2  1A   (B)  #1561 GPU_RST#         V VIA .
$914       7.425     1.600   2  1A   (B)  #1562 EXT_SMI#         V VIA .
$915       7.510     1.585   2  1A   (B)  #1560 STP_27M          V VIA .
$916       7.883     2.018   2  1B   (B)  #718  N62463798        V PIN T5101.1
$917       7.830     1.970   2  1B   (B)  #719  N24770738        V VIA .
$918       7.705     2.035   1  1B   (B)  #431  CRT_G_PCH        V VIA .
$919       7.688     1.930   1  1B   (B)  #430  CRT_B_PCH        V VIA .
$920       7.570     2.010   1  1B   (B)  #425  CLK_KBCPCI_PCH   V VIA .
$921       7.490     2.165   2  1B   (B)  #97   X225OUT          V VIA .
$922       7.575     2.345   1  1B   (B)  #351  X1_25IN          V VIA .
$923       7.611     2.785   1  1B   (B)  #353  +5VS_ODD_EN      V VIA .
$924       7.457     2.638   2  1B   (B)  #1588 N50413642        V PIN T2301.1
$925       7.460     2.568   2  1B   (B)  #1589 N50416573        V PIN T2302.1
$926       7.425     2.455   1  1B   (B)  #1536 +VTT_PCH_VCCA_CLK V VIA .
$927       7.465     2.355   2  1B   (B)  #426  XCLK_COMP        V VIA .
$928       7.450     2.270   1  1B   (B)  #98   X2_25OUT         V VIA .
$929       7.417     2.155   2  1B   (B)  #432  CRT_R_PCH        V VIA .
$930       7.461     2.014   1  1B   (B)  #1577 CLK_USB48_USB30_R V PIN T2103.1
$931       7.515     1.964   3  1B   (B)  #424  CLK_KBCPCI_PCH_R V VIA .
$932       7.458     1.942   3  1B   (B)  #1591 CLKOUT_PCI0      V PIN T2413.1
$933       7.500     1.900   3  1B   (B)  #410  CLK_USB25_CR_R   V VIA .
$934       7.565     1.835   1  1A   (B)  #1566 SATA_DET#4       V VIA .
$935       7.450     1.844   2  1A   (B)  #1520 PCI_GNT1         V VIA .
$936       7.369     1.760   1  1A   (B)  #1563 USB3_SMI#        V PIN T2501.1
$937       7.250     1.669   1  1A   (B)  #326  PCI_INTE#        V VIA .
$938       7.224     1.760   1  1A   (B)  #330  GPIO69_PCH       V VIA .
$939       7.155     1.765   3  1A   (B)  #332  GPIO71_PCH       V VIA .
$940       7.095     1.760   3  1A   (B)  #95   ACZ_SDOUT_R      V VIA .
$941       7.055     1.705   1  1A   (B)  #433  USBRBIAS_PN      V VIA .
$942       7.050     1.799   3  1A   (B)  #1567 HDA_DOCK_EN#     V PIN T2007.1
$943       6.975     1.770   1  1A   (B)  #291  +V5REF_SUS_PCH   V VIA .
$944       6.760     1.742   3  1A   (B)  #93   X2_RTC           V VIA .
$945       6.742     1.799   3  1A   (B)  #405  INTVRMEN         V PIN T2015.1
$946       6.686     1.760   1  1A   (B)  #406  DSWVRMEN         V PIN T2218.1
$947       6.620     1.665   1  2A   (B)  #108  GPIO9            V VIA .
$948       6.508     1.760   2  2A   (B)  #1599 ICC_EN#          V PIN T2502.1
$949       6.440     1.760   2  2A   (B)  #1601 USB30_VBUS       V PIN T2503.1
$950       6.120     1.690   2  2A   (B)  #1485 ME_AC_PRESENT_PCH V VIA .
$951       6.272     1.864   1  2B   (B)  #321  CLK_REQ5#        V VIA .
$952       6.285     1.955   2  2B   (B)  #1569 PCH_JTAG_TCK     V PIN T2008.1
$953       6.294     2.015   3  2B   (B)  #1472 SYS_RESET#       V VIA .
$954       6.250     2.042   3  2B   (B)  #1383 GFX_CRB_DET      V VIA .
$955       6.165     2.172   1  2B   (B)  #110  WLAN_ON#         V VIA .
$956       6.295     2.140   2  2B   (B)  #1480 MFG_MODE         V VIA .
$957       6.295     2.210   2  2B   (B)  #1509 INT_SERIRQ       V VIA .
$958       6.320     2.315   2  2B   (B)  #1481 TEST_SET_UP      V VIA .
$959       6.320     2.388   2  2B   (B)  #366  RBIAS_SATA3      V VIA .
$960       6.305     2.470   2  2B   (B)  #953  +VTT_VCCAPLL_SATA3 V VIA .
$961       6.285     2.695   1  2B   (B)  #327  DF_TVS           V VIA .
$962       6.125     2.690   1  2B   (B)  #948  +VCCAFDI_VRM     V VIA .
$963       6.180     2.295   1  2B   (B)  #111  +VCCSPI_PCH      V VIA .
$964       5.656     2.013   2  2B   (B)  #804  M_B_CKE0         V VIA .
$965       5.660     1.931   1  2B   (B)  #801  M_B_BS1          V VIA .
$966       5.685     1.695   1  2A   (B)  #802  M_B_BS2          V VIA .
$967       5.160     1.960   1  2B   (B)  #397  N155884541       V VIA .
$968       4.575     2.095   1  3B   (B)  #399  N155877621       V VIA .
$969       4.315     2.302   1  3B   (B)  #850  M_B_DQ38         V VIA .
$970       4.303     1.757   1  3A   (B)  #790  M_B_A13          V VIA .
$971       4.184     1.730   1  3A   (B)  #796  M_B_A6           V VIA .
$972       4.000     2.030   1  3B   (B)  #403  N155913811       V VIA .
$973       3.611     1.750   1  3A   (B)  #798  M_B_A8           V VIA .
$974       3.420     1.988   1  3B   (B)  #401  N155920251       V VIA .
$975       3.300     2.825   1  3B   (B)  #710  EVENT#           V VIA .
$976       2.910     1.990   1  3B   (B)  #274  P_1VS8_EN_10     V VIA .
$977       2.903     1.753   1  3A   (B)  #1399 P_1VS8_SENSE_10  V VIA .
$978       2.877     1.850   1  3A   (B)  #747  P_1VS8_FB_10     V VIA .
$979       2.660     2.300   1  3B   (B)  #1111 +1.8VO           V PIN PT8400.1
$980       2.560     2.218   1  3B   (B)  #746  N27934605        V VIA .
$981       2.544     1.960   1  3B   (B)  #1031 P_1VS8_SNB_S     V VIA .
$982       2.542     1.830   1  3A   (B)  #745  P_1VS8_IN_S      V VIA .
$983       2.330     1.840   1  4A   (B)  #145  CPU_THERM#       V VIA .
$984       2.308     1.753   2  4A   (B)  #498  TP_CLK           V VIA .
$985       2.265     1.700   2  4A   (B)  #1133 FB_CLAMP_TGL_REQ V VIA .
$986       2.226     1.779   1  4A   (B)  #497  TP_DAT           V VIA .
$987       2.250     1.865   2  4B   (B)  #488  PWR_LED#         V VIA .
$988       2.145     1.760   2  4A   (B)  #231  CLKREQ_WLAN#     V VIA .
$989       2.165     1.682   1  4A   (B)  #22   SUSC_EC#         V VIA .
$990       2.075     1.695   2  4A   (B)  #240  PCIE_WAKE#       V VIA .
$991       2.060     1.770   2  4A   (B)  #499  FAN0_TACH        V VIA .
$992       1.840     2.035   1  4B   (B)  #1036 VDD33/18         V VIA .
$993       1.730     1.740   2  4A   (B)  #29   VDD10            V VIA .
$994       1.660     1.770   2  4A   (B)  #889  SDCDN            V VIA .
$995       1.608     1.818   2  4A   (B)  #1410 MS-DATA0         V PIN T3307.1
$996       1.449     1.661   1  4A   (B)  #588  L_TRDP3          V VIA .
$997       1.376     1.730   1  4A   (B)  #593  L_TRDM1          V VIA .
$998       1.453     1.805   1  4A   (B)  #590  L_TRDP2          V VIA .
$999       1.596     1.925   1  4B   (B)  #1417 SP16             V PIN T3308.1
$1000      1.660     2.085   1  4B   (B)  #1402 CARD_3V3         V VIA .
$1001      2.420     2.747   1  4B   (B)  #175  N44032946        V VIA .
$1002      1.835     2.730   1  4B   (B)  #236  N44032876        V VIA .
$1003      1.500     2.740   1  4B   (B)  #237  N44032874        V VIA .
$1004      0.704     2.845   3  4B   (B)  #763  DVI_TX1P_C       V VIA .
$1005      0.520     2.605   1  4B   (B)  #753  GND_LAN          V VIA .
$1006      0.602     2.884   1  4B   (B)  #766  DVI_TX0N_C       V VIA .
$1007      0.545     2.983   1  4B   (B)  #755  DVI_TX2P_C       V VIA .
$1008      0.525     3.070   1  4B   (B)  #760  +5VS_HDMI        V VIA .
$1009      0.587     3.500   1  4B   (B)  #761  HDMI_HP_C        V VIA .
$1010      0.699     2.905   3  4B   (B)  #757  DVI_CLKN_C       V VIA .
$1011      0.916     2.853   1  4B   (B)  #976  DVI_TX1P         V VIA .
$1012      0.916     2.980   1  4B   (B)  #970  DVI_TX0N         V VIA .
$1013      0.917     3.065   2  4B   (B)  #980  DVI_TX2P         V VIA .
$1014      0.993     3.118   1  4B   (B)  #1430 N73875096        V VIA .
$1015      1.654     3.265   1  4B   (B)  #740  P_3VSUS_BST_30   V VIA .
$1016      1.835     3.383   1  4B   (B)  #272  P_5V3V_SECFB_10  V VIA .
$1017      1.935     3.325   1  4B   (B)  #559  P_3VSUS_VSENS_10 V VIA .
$1018      1.945     3.590   1  4B   (B)  #1025 P_5VSLS_RC_10    V VIA .
$1019      1.805     3.713   1  4B   (B)  #16   P_5V3V_CP4_20    V VIA .
$1020      2.081     3.951   1  4B   (B)  #527  +5VO             V PIN PT8102.1
$1021      2.140     3.723   1  4B   (B)  #301  +5VSUS           V PIN PT8103.1
$1022      2.168     3.480   1  4B   (B)  #1026 P_5VLS_RC_10     V VIA .
$1023      2.180     3.364   1  4B   (B)  #1115 +12V             V VIA .
$1024      2.343     3.210   1  4B   (B)  #1110 +3VO             V PIN PT8100.1
$1025      2.515     2.895   1  4B   (B)  #1024 P_3VSLS_RC_10    V VIA .
$1026      2.613     3.135   1  3B   (B)  #32   +3VSUS           V PIN PT8101.1
$1027      2.720     3.235   1  3B   (B)  #481  P_3VSUS_DL_30    V VIA .
$1028      2.950     3.155   1  3B   (B)  #549  P_3VSUS_SNB_S    V VIA .
$1029      2.770     3.560   1  3B   (B)  #743  P_3VSUS_DH_30    V VIA .
$1030      2.696     3.507   1  3B   (B)  #280  P_3VSUS_LX_30    V VIA .
$1031      2.495     3.622   1  4B   (B)  #263  P_5VSUS_LX_30    V VIA .
$1032      2.535     3.985   1  3B   (B)  #550  P_5VSUS_SNB_S    V VIA .
$1033      2.710     3.870   2  3B   (B)  #480  P_5VSUS_DL_30    V VIA .
$1034      2.750     3.806   2  3B   (B)  #742  P_5VSUS_DH_30    V VIA .
$1035      3.800     3.470   2  3B   (B)  #1218 +V_SM_VREF_CNT   V VIA .
$1036      3.835     3.395   1  3B   (B)  #379  SM_RCOMP0        V VIA .
$1037      4.571     4.033   2  3B   (B)  #216  SML1_DAT_TH      V VIA .
$1038      5.615     3.990   1  2B   (B)  #2    +VTT_CPU         V PIN PT8202.1
$1039      5.555     3.900   1  2B   (B)  #290  VSSP_SENSE       V VIA .
$1040      5.530     3.485   2  2B   (B)  #362  SM_RCOMP2        V VIA .
$1041      5.587     3.445   2  2B   (B)  #1216 DIMM_DQ_VREF     V PIN T0623.1
$1042      5.575     3.340   1  2B   (B)  #1217 DIMM_CA_VREF     V PIN T0624.1
$1043      5.750     3.533   1  2B   (B)  #429  +1.8VS           V PIN PT8401.1
