 X450VC-MB-R20

 Parts List              0/2261 Selected Parts             25-Feb-2013 8:59
                                                          INCH units

Part     X       Y     Rot  Grid  T/B 'Device', 'Outline'
PR6004                   4.343     6.905   90.0  3D   (T)  '1760 1054-001S100', 'NBS_R1206_H30_000S'
PR6005                   4.318     6.988   90.0  3D   (T)  '1760 1054-001S100', 'NBS_R1206_H30_000S'
PR8003                   4.946     6.847   90.0  2D   (B)  '1400 1022-00EC100', 'NBS_R0402_H16_000S'
PR8004                   5.013     6.803   90.0  2D   (B)  '1590 1022-00IH000', 'NBS_R0402_H16_000S'
PR8005                   5.082     6.777   90.0  2D   (B)  '1440 1022-01DM200', 'NBS_R0402_H16_000S'
PR8006                   4.954     6.768    0.0  2D   (B)  '1480 1022-00G4100', 'NBS_R0402_H16_000S'
PR8007                   4.392     5.575   90.0  3C   (B)  '1670 1034-001L100', 'NBS_R0603_H24_000S'
PR8009                   5.371     5.884  180.0  2C   (T)  '1610 1034-00HW100', 'NBS_R0603_H24_000S'
PR8010                   5.783     5.808  180.0  2C   (B)  'NBS_R1206_H30_000S', 'NBS_R1206_H30_000S'
PR8011                   5.409     5.609  180.0  2C   (T)  '1610 1034-00HW100', 'NBS_R0603_H24_000S'
PR8012                   5.395     6.774    0.0  2D   (B)  '1670 1034-001L100', 'NBS_R0603_H24_000S'
PR8014                   4.727     6.586  180.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8015                   5.330     6.790  270.0  2D   (B)  '1190 1022-00AU100', 'NBS_R0402_H16_000S'
PR8016                   5.180     6.491  270.0  2D   (B)  '1250 1022-00BU100', 'NBS_R0402_H16_000S'
PR8017                   5.158     6.763   90.0  2D   (B)  '1360 1022-00DE100', 'NBS_R0402_H16_000S'
PR8018                   5.085     6.725  270.0  2D   (B)  '1510 1022-00GO000', 'NBS_R0402_H16_000S'
PR8019                   5.215     6.220  270.0  2D   (B)  '1250 1022-00BU100', 'NBS_R0402_H16_000S'
PR8020                   4.747     6.012    0.0  2C   (B)  'NBS_R1206_H30_000S', 'NBS_R1206_H30_000S'
PR8021                   5.158     6.727  270.0  2D   (B)  '1570 1022-00ID300', 'NBS_R0402_H16_000S'
PR8022                   5.013     6.767   90.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8023                   5.131     6.742    0.0  2D   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8024                   4.937     6.741   90.0  2D   (T)  '940 1022-005M000', 'NBS_R0402_H16_000S'
PR8026                   5.335     6.830   90.0  2D   (B)  '1380 1022-00DT100', 'R0402'
PR8027                   4.623     6.305   90.0  2D   (B)  '1250 1022-00BU100', 'NBS_R0402_H16_000S'
PR8028                   5.220     6.835    0.0  2D   (T)  '940 1022-005M000', 'NBS_R0402_H16_000S'
PR8029                   5.177     6.634  270.0  2D   (B)  '1590 1022-00IH000', 'NBS_R0402_H16_000S'
PR8031                   5.367     6.496    0.0  2D   (B)  '1490 1022-00G7100', 'NBS_R0402_H16_000S'
PR8033                   5.215     6.383  270.0  2D   (B)  '1470 1022-00G3000', 'NBS_R0402_H16_000S'
PR8034                   5.215     6.347  270.0  2D   (B)  '1470 1022-00G3000', 'NBS_R0402_H16_000S'
PR8036                   5.445     6.490    0.0  2D   (B)  '1540 1022-00H8000', 'NBS_R0402_H16_000S'
